NMF,SVD,CoClustering,SlopeOne,NormalPredictor,BaselineOnly,KNNWithMeans_ItemBased,KNNWithMeans_UserBased,KNNBasic_ItemBased,KNNBasic_UserBased
0.5499229484352776,0.5823601631552145,0.5502491806315456,0.5546126192152936,0.44860988855856315,0.5776988544524709,0.5541642051801482,0.5613457934569914,0.5501038536882131,0.5363926381932071
0.5550517213568064,0.5657272541733912,0.5398534524151449,0.5814884461619236,0.44396042447861567,0.5760687325504312,0.5785438844620826,0.5641957992190062,0.5152730915803975,0.5762424165311103
0.5144023830210157,0.5565053161618565,0.5058069657458963,0.5364349326810725,0.48144530336442154,0.5594773742039914,0.5192175317601538,0.5418477979984258,0.5537792157166225,0.5287155604514464
0.6192747081385105,0.6504117228254087,0.5854199276128302,0.641341398739745,0.49874945220044925,0.6545937827023803,0.6350868100050476,0.6292049834256591,0.5861095178310965,0.6413138992265672
0.580283894902003,0.5888380076641966,0.5624947729653363,0.5675311958031088,0.4712958331973273,0.5869235176538984,0.5582330796393681,0.5744987002005123,0.5682700764922092,0.5482208864437151
0.6075258541597113,0.6187657255322272,0.5997882713097069,0.600473463032191,0.4992585715553844,0.6194476045730853,0.6063388943551249,0.6135713986434727,0.5965542452221869,0.6090733381982805
0.6263964051314553,0.629011834767036,0.622114730278288,0.6330301196205661,0.4877586830730003,0.6349162504840444,0.6344833191762349,0.6389248809962655,0.6007791097925449,0.6105844790039138
0.555158820953179,0.5690366718859372,0.5626139389726772,0.5717106868859584,0.492163697681629,0.5804683986943832,0.5741827198146852,0.5722376080201562,0.5358959847933208,0.5718641235685481
0.6011131473795324,0.6001665058296184,0.5956313490512064,0.6009210538077998,0.4964249240944211,0.5978383104478148,0.5890761352653474,0.6026532346086558,0.568123769761763,0.6011947662546099
0.5871809452793132,0.5892393909480771,0.5759416506734505,0.5882116532000253,0.4610026887363423,0.5918445438514313,0.5753951801975689,0.5834288383569719,0.5811907807002484,0.5352485210168719
0.5795584703481141,0.5718727238371798,0.5808273481559685,0.5827767684876944,0.45410266688349044,0.568804393165546,0.5759807218413009,0.5729166146719048,0.5187236624696054,0.5666197979617791
0.6163188436956992,0.6532050304394021,0.5888861780766561,0.6323684508845279,0.5149248642533226,0.6516621687354606,0.6293193302185275,0.6287074502020022,0.6460108660674646,0.5781954678886196
0.4990776606013823,0.4795218686757534,0.47669476875109995,0.45995595026639374,0.4380764494798324,0.4816936497282284,0.46452006878078667,0.4704198454511328,0.500543945791392,0.46181345284682457
0.6719154785500058,0.6753245615928992,0.6686151815326116,0.6686971725408989,0.5167980268021256,0.6766207262105269,0.6740462089204765,0.6722044151909902,0.6434175323746179,0.6613950297149271
0.6238435843377725,0.6360780389923437,0.6019647168574811,0.6319189675292483,0.5107955443227077,0.633257537296475,0.6168272258228246,0.6218100490759408,0.5806805860155023,0.6196844879169038
0.6340069056144191,0.6571174607752702,0.6279488149678825,0.6519935061981864,0.5047388943113165,0.6519146329846899,0.5956038043383919,0.6480792717101449,0.5692206964034938,0.6484855120879011
0.7274016860325009,0.7284214130520342,0.7215558541111193,0.73561294236412,0.5137836635716778,0.7274664457436397,0.7210146321419236,0.7394164505501762,0.694732043534982,0.72425243510312
0.6978085381167906,0.7131241329952187,0.6856566199568397,0.7182890500069236,0.521726215921603,0.719465236901005,0.7151008963489466,0.7152798107488019,0.6867408456899398,0.7135312776682554
0.5900694945909425,0.5891223089732266,0.5970824338659209,0.6058194510196528,0.45175773508385714,0.5875567260280918,0.6028445164225171,0.5927215434062038,0.5216533260706644,0.6087580753063879
0.5964454791578402,0.607879555645341,0.5879070367141133,0.6086254799286382,0.4845989658271355,0.6058001248332201,0.6109782191898461,0.6134420216493872,0.5876240304430826,0.602759574791034
0.6459755750765884,0.6473720586516702,0.6520006710796608,0.6535938317328768,0.47094655495706605,0.6597311063570748,0.6507749506486108,0.6581171974215627,0.5960599658769781,0.6019696736547566
0.6760636664542768,0.7029524870334634,0.6330925099921769,0.6711540530548797,0.5200159177815157,0.7028960475947428,0.6823606065454847,0.688073285183854,0.6698915142342794,0.6685353368086546
0.5754386196024128,0.5934383887435125,0.5822217633594216,0.5930775965672654,0.48275467620359197,0.5848858215336902,0.5907104306594354,0.5907593460936988,0.534767999216512,0.5979110726261126
0.6865410105780455,0.7050556584195038,0.6838853617057523,0.6919262318034999,0.5220859071789499,0.6985113806544165,0.6859699831345938,0.686654916731572,0.6910751663676314,0.6827650641497685
0.5155709133669896,0.5209071084312912,0.5386353468205692,0.5320698773632132,0.47642070915395024,0.5213551067712882,0.5180797637746529,0.5364472050388581,0.5112769298922665,0.5230442966814953
0.5894732269898285,0.6053296278411184,0.5555618265139896,0.5712809890252561,0.486224727928641,0.5947274665886452,0.5757018648811927,0.5822420107435188,0.5577784542486496,0.596115536981248
0.5439918158010308,0.5616119493369511,0.5053030613868492,0.533368229115581,0.4757544264068801,0.5699873549917952,0.5561276243866461,0.5480180532309519,0.5406975658587677,0.5641801296220549
0.5703315848395994,0.5722686529542873,0.5916498552234306,0.5912866785262318,0.4837687935181219,0.578015700097209,0.5562082249097317,0.573800309120247,0.5154017530578329,0.5409621429145823
0.553315983767726,0.5674929439586687,0.5502174261936673,0.5662486672634914,0.48027129579066635,0.5610620619382921,0.5617952383948394,0.5474842027338784,0.5100205844957036,0.5426342251275678
0.5216813522036027,0.5192258079303498,0.5276102034478555,0.5320735688163915,0.37946808507583746,0.5147185266161214,0.5286784405158064,0.5240669913498236,0.496885750238655,0.48847289175528125
0.4509967520665875,0.4604489063392326,0.4498519290512518,0.4566262450729765,0.3714914703777009,0.44581177556158497,0.45584174283677126,0.449280745436573,0.41876837194714106,0.4427412788379881
0.5245478946576255,0.5426312898479284,0.5174914116379549,0.5212859798546837,0.4353628100995901,0.5373573140570319,0.4897686031271157,0.5361633000390179,0.49259900745272156,0.5344934960510599
0.6800896582351362,0.6830585218571565,0.6767811205810027,0.6709803206699954,0.5207153932110978,0.6819260358689858,0.658026001276372,0.6783016996149579,0.6397255008570406,0.6593447339661238
0.6761293880760445,0.6727135786810895,0.6573377154798814,0.6722434457892263,0.5026150778686872,0.6891341457152141,0.6741534470815248,0.6787224315742231,0.6277995445313891,0.671205707090355
0.5173488613541694,0.5185542443552151,0.53533427221083,0.5260603922619821,0.40095996937935136,0.516089870623307,0.5151503477451678,0.5270118290220017,0.5117476423500915,0.5050770151828146
0.47341170761783447,0.47827270764714586,0.4695444399627317,0.4788712535223221,0.38628671443997964,0.4827666113773475,0.4760962095682041,0.48058176646857204,0.4606506839601318,0.41655965757951785
0.6127115796157906,0.5896172071058543,0.597494949175519,0.5945173783628737,0.4614973084601652,0.5858160949506689,0.6039463215509047,0.5904333091783383,0.5698479566168412,0.5791949247091474
0.591303202051816,0.6044234515499056,0.5947748212528489,0.611319675850681,0.48510405891224867,0.6080930101714263,0.5898179446260625,0.5934160440954658,0.5702968947452964,0.6026963382499627
0.6113913854484263,0.5962914021457622,0.5787367686662184,0.5908549782597186,0.47483117590540824,0.5968384028423874,0.5978352770003565,0.5940112880335462,0.4868447580274746,0.6113507711316986
0.5464286281482147,0.5610668230863884,0.5315150889317244,0.5557181160488828,0.43112302382651363,0.5500297470742017,0.5409319868469739,0.539745253117593,0.5100225089419529,0.5527683144628515
0.4726275113672198,0.5080615098459539,0.4674165319806789,0.4793849358300362,0.38304099676040915,0.5078261594646172,0.48695297626124856,0.4785181845189401,0.4561354785486857,0.4119273279938744
0.6202795694184863,0.6328539477656915,0.6210629193685274,0.6240045785995487,0.4830539988850822,0.6346040314717558,0.6340250893017368,0.6335752035276299,0.6161634008164865,0.6170146109890625
0.6360430306492811,0.661831639696869,0.6306756544874845,0.6493996775988783,0.45650167178284734,0.6658990869051481,0.6633553750409121,0.6775162191063067,0.6563566388034645,0.6151102570667932
0.5923825619887761,0.6118766720463474,0.59717165113379,0.593308457335393,0.48787960668307967,0.6080426410951826,0.5973759497041125,0.6013826573816572,0.6076939668948943,0.5765546055962533
0.6675280612762995,0.6909486263933526,0.6478553337106296,0.6682912752533503,0.43611046894342204,0.6835831348035046,0.6519241224500627,0.6799282873472007,0.6631886855658681,0.608458239658103
0.5828800714376853,0.5682015271013586,0.5722990380952464,0.5761847249028569,0.45217782408784296,0.5676476231002526,0.579172786514372,0.5804292177775217,0.5329486907556703,0.5776770651849933
0.5528890056466151,0.5917875080174151,0.5571427789236566,0.5610572732509375,0.4562176550328309,0.5911882749600887,0.5577678242335256,0.5784714899743709,0.6091775217115759,0.5502054457001945
0.5215726325700835,0.5300114347105788,0.5059255471007562,0.5299643434947322,0.42108014954138545,0.5228059501709837,0.525989492316214,0.5229352756565644,0.4898179694068472,0.4921083096316135
0.6287240774768887,0.6368334519002992,0.6357285530637542,0.6453043678696843,0.46697104873785233,0.6514552894842638,0.6329260564129113,0.646711527426963,0.6303109713031979,0.5726722550314381
0.629499280643666,0.6518295929302718,0.6417196894171537,0.6436952669714482,0.4492878557939457,0.6582656798801164,0.6548526750514613,0.6509667132008584,0.6370374717100313,0.6014364326817063
0.4812164368585959,0.48315546706395224,0.48011064770753353,0.48362503523142203,0.42378224383660024,0.4795890870355275,0.48440356781857097,0.48427061129157156,0.46345720810735247,0.4809529633033279
0.6269532257254873,0.642802940877106,0.6270547889001716,0.6413147029984285,0.46238646436424474,0.6339190990730618,0.6267023272828444,0.6316707904949619,0.6326280062155154,0.6094516544425379
0.626092463985756,0.6630612746848802,0.6513667898681237,0.6638013848890254,0.5046367794602182,0.6623445104461314,0.6676028989378147,0.6496540356039817,0.6566677045657806,0.6343949268860555
0.5641343972981059,0.6179705423777542,0.5385687784819829,0.5886587461986842,0.5006530549455946,0.6044093540846768,0.5818845589249539,0.5751510637257193,0.583666684350148,0.5486968234146604
0.5498062282004439,0.5584643559515152,0.5462441960092189,0.571816366244377,0.46360832501265964,0.5699734240415805,0.5451137134255419,0.5597783974549954,0.5529784757820541,0.5371398571068613
0.6197160328957224,0.6364037989361587,0.6281646321179531,0.6199850676622123,0.45708531353287135,0.6378841692042612,0.6191288752029929,0.6309904559272052,0.5997822888463784,0.527068911369945
0.6904104183703265,0.7198262777362181,0.6893138300470538,0.6908730851239796,0.5869133295673827,0.701881989489175,0.6979621187021118,0.6957995368852856,0.7078931234989186,0.6728326584752481
0.5730752519248481,0.5793812147168274,0.5551751615211468,0.5961197888285533,0.4285841451840781,0.5847358790081543,0.585110896752285,0.5759934261293091,0.5307557641895608,0.5287010158281352
0.6186979660753408,0.6270133040176397,0.612192048237413,0.620896693057546,0.4613271939775192,0.6228316710221218,0.6193430316267774,0.6325710717535902,0.6110798193545067,0.5390962358043145
0.6056037774435384,0.625655883892512,0.6151116177249046,0.6145442550764246,0.4943165621304952,0.6186925572802049,0.6247832034509764,0.6182029822866218,0.6062163018569002,0.6096273478706615
0.6546002245381295,0.6565527856718987,0.6246216051030578,0.6333933333723156,0.5126930808576078,0.6560324929695406,0.6454396717020037,0.6471147773924868,0.606643834398109,0.6404904271843068
0.7686851300194453,0.7701258347474259,0.7820690635768909,0.7928076177877836,0.45527214833213886,0.7812739459648936,0.73414271500112,0.8010130339986066,0.7400945457267242,0.5352571176464466
0.6142988707964119,0.598655286089009,0.5286830695423286,0.6006311335109839,0.4561374980432189,0.6008559956384819,0.5928830891734113,0.5857991629526478,0.4871374313132301,0.5743523266127131
0.64015208571631,0.6288394289119009,0.6440868057665464,0.6460024880418609,0.4934759517964833,0.6428670744782448,0.6541192335212748,0.6385488416933536,0.6372871946824437,0.6211128678324158
0.665376701723641,0.6866897479633606,0.6712358947743975,0.6833429532562169,0.48843499704203686,0.6847908905015302,0.6991346554522846,0.6861099231182769,0.6555383208636583,0.6570119135775933
0.5582978233038087,0.5709304416425337,0.5743763753448509,0.5628827955888422,0.46664756115757633,0.5705405316060586,0.5747735726927614,0.5723311504738963,0.5460293474119652,0.5770138657349023
0.5132095116508155,0.5249526213651131,0.5132681623591046,0.518062571236847,0.4484776593989327,0.5268099872786494,0.5017416602074775,0.5188910719761638,0.5369824260943727,0.4626116399797733
0.5590416705893233,0.5895576348726902,0.5472181650504626,0.576698725363156,0.5047851099731758,0.5951467712317416,0.5576937988948876,0.5779743032605971,0.6095358118689613,0.5181347821251888
0.6080769121510469,0.6456091418483535,0.5974884515528749,0.6158514759474019,0.5410041341118486,0.6481114950903768,0.6162922184384053,0.631625975805107,0.6262791702439544,0.6108738434042917
0.5335271792498013,0.5375454117628944,0.5516086649183638,0.5426289492876953,0.46026832391924066,0.5394996146072858,0.55015636997309,0.5537584012499603,0.5388193081305441,0.548605175763002
0.58724301183633,0.5927278657874657,0.6076032778540347,0.609950183463736,0.43978585872298753,0.5904664940123766,0.6084064107782712,0.6046476284859341,0.5469534164720415,0.6156555063325346
0.6478984451969407,0.6731471940913463,0.6501361644669551,0.674958112837515,0.472343009726272,0.6768331720086597,0.6802133778397411,0.6841414744704927,0.6546079461991685,0.5390533619999213
0.6417760673041459,0.6431820958303435,0.6504909013788678,0.6449879057048087,0.49398479787756416,0.6442417677739466,0.6569962114673423,0.6327036823758962,0.6101783928212978,0.6422942503167393
0.6678362484395609,0.6632044782649762,0.6341242158334881,0.673779220012482,0.46224881059591066,0.6654692737800756,0.6563379904436767,0.635758055933379,0.6277011040557016,0.6424302593456338
0.5899304775741576,0.5766790378938804,0.552511132021399,0.5914851994735145,0.4459468280181237,0.5797352953573599,0.5868272122340994,0.5862592875482965,0.5329058111176763,0.5272434941473754
0.5550787541380494,0.5928693021176747,0.5607090376384646,0.5781260568345411,0.4730149605946746,0.5970191444724472,0.5815316898065468,0.5998631435627553,0.5816969215236019,0.5789145314103091
0.5200010296634224,0.5694294492454147,0.5603263711639581,0.5630601866551291,0.46749011822904035,0.5603687572216065,0.5547597531724209,0.5786571149242821,0.5620417871963407,0.5700222320522168
0.47207702917201677,0.48928389928527716,0.48732436717300887,0.49450302735750223,0.43614103904865625,0.486193615880844,0.48066751809685404,0.48315479902015845,0.47977924653305476,0.46806845098420036
0.6051941812129623,0.624923256309343,0.5909137237876003,0.6025144159162111,0.4757662119740699,0.6196052703837278,0.602796528625276,0.609984361026508,0.5873566858126994,0.5745886143200016
0.6263411708459264,0.635923407348442,0.63705253243855,0.6263121078182389,0.5074520695834704,0.6348415075253707,0.6368687575832286,0.6549938533149519,0.6431532658193443,0.6425391671079976
0.6062797011619289,0.6115586877330649,0.6170918426107425,0.619184401012943,0.4630459831351426,0.6177000358962761,0.6189271697702179,0.6212220021812025,0.5899243636079761,0.6184022744658012
0.5377187701844132,0.5432305111288057,0.5320730868771265,0.5491600241307741,0.4316050030538921,0.5481863602147192,0.5464385424778575,0.5448432148901732,0.521498848042357,0.542239558470572
0.6647398749372152,0.6813768728180115,0.6723078994392014,0.6705605261981993,0.4600919916569693,0.681728477723518,0.6725068922475962,0.6942265357785198,0.6871063293000564,0.6437027595537458
0.5439754461607763,0.5544125212135226,0.5577658536135326,0.5589277748899112,0.4641347403611225,0.5459110476603994,0.5625053595886182,0.5532469123587261,0.5309046105941239,0.560686564169715
0.60845990266847,0.6155205394529454,0.6212703350952055,0.6170024841520649,0.43323981508063536,0.6107851969410617,0.6256830169356589,0.6096020840802389,0.558397204959827,0.6221583988689127
0.4663434380206881,0.5214576883897952,0.4269820018970463,0.4744172768141714,0.4229511272436686,0.5119559676760734,0.4707725827419745,0.46792824243137,0.49345377792659156,0.41263661283518027
0.609107738493291,0.6289794867867142,0.6238652732388114,0.6357981998601147,0.45050080878059656,0.6310952890979011,0.6278782096738585,0.6348264753247709,0.5913599318596777,0.5267010095897459
0.6199428845583979,0.654364957749333,0.6315360481512944,0.6428035979281806,0.4602498369530722,0.6515867786101822,0.6258849110927333,0.6474217909208486,0.6657188447292067,0.5756574876063794
0.5146974699201715,0.5170251410653838,0.49746718084256225,0.5161527878965373,0.44629159308977157,0.5161793259688322,0.5116258600039105,0.5092916273576112,0.5044412059408085,0.5144373813734117
0.5574616609771164,0.5931199205537402,0.5002525152774774,0.5499277308051481,0.4959030100762313,0.583168316914545,0.5856600555201839,0.5576139228443452,0.6297841042031261,0.5542748761450916
0.6236194357826809,0.6593545298350743,0.6335642580350296,0.6261529910884533,0.4693954297729503,0.652751531866483,0.6232439354856669,0.6395423800183053,0.6872860378609206,0.5759406414346676
0.7285916546191764,0.7418295517111799,0.7077610197698434,0.7249350808450324,0.5182661988964986,0.7409149055404219,0.7321733958106216,0.7512327033033182,0.7249895866023346,0.7201647681268241
0.6604634152733031,0.6582217281014401,0.6442436569978128,0.6509696926556314,0.4813986909750052,0.6507119095791631,0.6501099828686876,0.6478965358363654,0.612295900307886,0.637484259170795
0.5812859792379753,0.6154690991334633,0.561070931549758,0.5842828830721822,0.4879558808545822,0.6215500620890134,0.5804780396116653,0.5812704697410713,0.6116589271657945,0.5796266996506056
0.5136811817459764,0.5411347734178988,0.5250021809357104,0.5438248267734134,0.4421410563138822,0.5338830568818598,0.5332763107216858,0.5402085719216784,0.5329840186485874,0.5147153116740601
0.47211638385035587,0.47755795219687763,0.47086579133031364,0.48045696204761534,0.4582670396481901,0.47509950821845565,0.4774248013496372,0.4741375208679344,0.4629515597602283,0.4765068063196212
0.5457267038743243,0.5924712424794061,0.5621145498507061,0.5581722486358014,0.48371950852269363,0.5833278167110887,0.5791600481151421,0.5804765207357284,0.6196757660297209,0.534148652538698
0.5952252490320897,0.6622666664975095,0.6035349543080956,0.6232601945526494,0.5238151916894725,0.6548429642476014,0.6197016922615417,0.628518393284953,0.6819528060734404,0.5531747405322704
0.6456735594528585,0.7037516888109864,0.5821747529919968,0.6301716163213302,0.5168397842436065,0.6998242356681568,0.6399221144230899,0.6536594635742641,0.686596453943965,0.6395286028397433
0.6630895398848164,0.64618134678518,0.6585012034618835,0.6533026202961654,0.5406515314154157,0.6553883913768764,0.6614262506074602,0.6802723987902002,0.6179963296516385,0.667358095735903
0.6100730776968637,0.5940827962312335,0.5578966858898737,0.6004856284102599,0.5157152198578568,0.5887376135700539,0.5865516953003651,0.5957373895851509,0.5391525234628971,0.5794130169684014
0.6008886291315123,0.6141280534422581,0.5893816269749879,0.604765758221607,0.4440057850588351,0.6208052381409491,0.5979263642946103,0.6054559922790329,0.6064586779737449,0.5110154023969087
0.5810842174503875,0.5990349090426184,0.5751508603950116,0.5823600536286168,0.44579830026583533,0.5882199655694557,0.5703538302812925,0.5973024985813011,0.570839145095164,0.5581541455168965
0.5622419619594262,0.5875192834155083,0.5710338918259772,0.5683291332168577,0.4335676588111332,0.5920330050890855,0.5748990752604545,0.5810164458354451,0.5903525638781519,0.5213893437639884
0.5515934269532365,0.5748171933181699,0.5578225583202909,0.5709559163380894,0.4694688331495123,0.5808374816822466,0.5786227452816962,0.5726440582860952,0.5671978797459805,0.5583127843609746
0.6447449478777584,0.6623635597522951,0.6663618420051965,0.650337043063985,0.4181170603947524,0.656436771951006,0.6548665036651681,0.6570331274872078,0.6472915865910182,0.4929073452444845
0.6185065046937563,0.6239959211299635,0.5978092796907429,0.6203657423883215,0.5307121916462048,0.6216486231513987,0.6232625007144559,0.6152912463807761,0.5972471466236361,0.608872147345126
0.5485411948091354,0.5660487604969429,0.5567751826688925,0.5744493811650032,0.4347732881279128,0.5691939664490246,0.570040094428683,0.5682880158823445,0.5662148159939149,0.564168450606693
0.5871310535752553,0.5946142179389864,0.5816048619570402,0.5978128730792592,0.4944461448339128,0.606764921433785,0.601487171523212,0.6078090794482791,0.5888103014010224,0.5718577839303061
0.5866389963923884,0.5999097902589263,0.5868301148613227,0.5960300310384998,0.3981211248700272,0.5973971946588797,0.5952821247049099,0.5979510368908532,0.579707954840725,0.41457101115380335
0.6893884125689835,0.7031817983595433,0.6892713161506202,0.68785091262798,0.5096477775093561,0.6960097619387927,0.7028277659820583,0.680123189220828,0.6686284900018856,0.6688587539652867
0.7078686628531821,0.7194312252988719,0.7114849973318721,0.7179984427201463,0.4729959953563125,0.7298941174693896,0.7404431635550621,0.7270528325682221,0.6722654724250158,0.6884737363970891
0.5433535681627308,0.5515041110634289,0.532489059685398,0.554450392091968,0.44360493311106375,0.5475863527109543,0.5430954593983064,0.5410497327974565,0.5149091598205515,0.5456204486366248
0.5779330867909098,0.6142387573830231,0.590939135763055,0.6123173351076944,0.4406458107549729,0.5920160149103936,0.6178478855698782,0.5974304642242688,0.5749731654630208,0.6235860636198323
0.5377365843033808,0.5332336417456894,0.5304617928151449,0.5165307924688619,0.4434453256790581,0.5285472737782487,0.5327229788746642,0.5330187800651405,0.5688505509628413,0.5214686011757889
0.5742880271420463,0.5794270463027816,0.5849312731861422,0.5786272962680344,0.47685953560890054,0.5850330305849831,0.5648908259147369,0.5891921425041952,0.5444144451178776,0.5918866330475211
0.6640001229417922,0.6766103402748082,0.649484287129088,0.6810951785783884,0.5255273796631627,0.6802146831991476,0.6707059076540076,0.6756020200473076,0.6877743619314383,0.6367066389115231
0.5244547591597634,0.5219845228953169,0.5222858396335918,0.5039010665793857,0.42931853544148985,0.5246895958076703,0.5158452851629388,0.5242421807775621,0.5307732464190366,0.4874730915465865
0.559620490478346,0.5587400895346496,0.5874042519604765,0.5971485061495883,0.4434960541342111,0.568730428642028,0.5876092993817548,0.5819462731652845,0.5269525677299854,0.5910669009550507
0.4792085386364492,0.47600545995103316,0.47345492785732307,0.47826358009011255,0.42631479154681406,0.4647063078345713,0.4796544318022632,0.4709507583614007,0.4454585604415873,0.48358079823460015
0.41461325358791346,0.4347454904364046,0.4259158079702731,0.43787975910322646,0.38606018591829006,0.4354551123427254,0.4423004917061833,0.44069820970106965,0.4288652003058139,0.3831006572650171
0.6591464618811077,0.650596753656705,0.6648420794997983,0.6602141087185682,0.48478228558955205,0.671504114269372,0.6644089292438574,0.6601957253925393,0.6283648382733453,0.6399864542195473
0.5752213139562802,0.5833672015248279,0.5819298994976857,0.5789773927088274,0.4791953417683963,0.5878988803305586,0.5765038359576998,0.5909144771219341,0.5658764561508345,0.5830897310991714
0.6281385928786608,0.6616263657207268,0.6396238117003479,0.665958511693951,0.5103155497554666,0.6687572341934616,0.6563892161284376,0.664369721696219,0.6682501298860217,0.5916390419670114
0.542034001340488,0.5295628956203094,0.5168055261447735,0.5399253608627905,0.48203086856544974,0.5352267343341671,0.5506760592474107,0.552010034841097,0.5172298472795692,0.5555570004192648
0.5770234017650889,0.5685399906877555,0.5889519244847315,0.5787277526751539,0.47648083254768836,0.5717861426535036,0.5776684212523895,0.576540428837702,0.5571669652901751,0.5798971841759311
0.6803998285636575,0.6860025880946998,0.6767672815468655,0.679805706511933,0.5156031689648489,0.6871879951631392,0.6919894961990267,0.6697495999232227,0.639273786993545,0.6382560898637744
0.6560081451404476,0.6434773859946759,0.6464836896682897,0.6401592465474814,0.5199603492860532,0.6467548983723427,0.6492847228055968,0.6648729778542091,0.6461329292359784,0.6390032771562821
0.5794767039103984,0.6058587202240717,0.587316405268297,0.5695983316747698,0.47891147990704963,0.6032740999749239,0.5838752587043723,0.5866296838143582,0.6040252011407126,0.5364332574794557
