movieId,mean_rating,std_rating,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,count_users,rated_by_group,rated_by_all_groups
72378,2.392857142857143,1.2117782773290637,0,2,1,1,3,0,3,2,2,0,0,14,3,"232, 153, 152, 3"
2,3.4696969696969697,0.8721273190343601,0,1,1,0,2,6,18,8,21,5,4,66,62,"232, 153, 480, 94, 359, 62"
6,3.941666666666667,0.7312148393207962,0,0,0,0,0,0,16,5,23,2,14,60,"62, 286","1, 480, 62, 286"
47,3.9070796460176993,0.9462064119192052,0,2,1,0,5,0,17,12,34,19,23,113,"62, 286","232, 156, 1, 480, 94, 152, 302, 346, 62, 286"
110,4.060975609756097,0.9678973447076106,0,1,1,3,2,4,11,10,37,13,41,123,"62, 286","232, 1, 480, 94, 555, 302, 62, 286"
260,4.25531914893617,0.8672967470343779,0,0,1,1,4,4,8,9,38,16,60,141,"62, 262","232, 156, 1, 480, 215, 152, 555, 302, 290, 365, 62, 262"
293,4.103896103896104,0.8002370633035067,0,0,1,0,0,0,13,8,22,10,23,77,62,"480, 555, 302, 346, 62"
296,4.233532934131737,0.8355512413495998,0,0,2,0,4,1,17,9,45,26,63,167,"62, 286, 262","232, 153, 156, 1, 480, 215, 94, 152, 555, 302, 290, 359, 346, 62, 286, 262"
318,4.462209302325581,0.6925010206048016,0,0,1,0,1,0,10,10,38,25,87,172,"62, 262","232, 156, 480, 215, 94, 152, 555, 435, 300, 290, 365, 62, 262"
344,3.0585106382978724,1.036579318084877,0,1,5,3,15,3,31,10,16,4,6,94,62,"156, 480, 94, 555, 62"
356,4.125,0.8443086774735546,0,1,1,0,5,0,21,15,55,22,56,176,"62, 286","232, 153, 156, 1, 480, 215, 94, 555, 300, 365, 62, 286"
410,3.1956521739130435,0.7339259792343973,0,0,1,0,4,2,22,5,10,1,1,46,62,"480, 94, 555, 62"
586,2.9934210526315788,1.0376043595790951,0,0,6,3,11,4,26,5,14,3,4,76,62,"232, 153, 156, 480, 94, 555, 62"
593,4.135761589403973,0.8562199383227752,0,2,0,0,2,5,14,9,52,19,48,151,"62, 286, 262","156, 1, 480, 215, 94, 152, 555, 300, 290, 359, 365, 62, 286, 262"
778,3.9913793103448274,0.8810449304030923,0,1,0,0,2,1,5,8,18,11,12,58,"62, 286","153, 156, 480, 215, 555, 346, 62, 286"
858,4.254901960784314,0.9459269068302392,0,0,1,2,2,4,8,3,21,15,46,102,62,"232, 153, 156, 480, 152, 435, 302, 290, 346, 62"
1089,4.084415584415584,0.779687004519819,0,0,0,0,2,3,7,7,28,9,21,77,62,"156, 1, 480, 215, 555, 290, 62"
1097,3.838235294117647,1.023752158055744,0,1,1,1,3,1,10,8,21,5,17,68,"62, 286","232, 156, 1, 480, 555, 290, 359, 62, 286"
1193,4.139240506329114,0.7676834486378881,0,0,1,1,0,0,8,5,29,16,19,79,"62, 286","153, 48, 156, 480, 152, 435, 290, 346, 62, 286"
1196,4.228813559322034,0.8639109734636918,0,1,0,0,3,3,12,3,32,19,45,118,62,"232, 153, 1, 480, 215, 555, 290, 365, 62"
1198,4.208333333333333,0.7975576034626725,0,1,1,0,0,2,4,13,39,11,37,108,62,"232, 153, 156, 1, 480, 215, 152, 555, 302, 290, 359, 62"
1203,4.367647058823529,0.48161382004439407,0,0,0,0,0,0,0,2,15,7,10,34,62,"480, 215, 152, 62"
1210,4.106194690265487,0.8568300366801279,0,0,1,1,4,0,12,10,33,19,33,113,62,"232, 1, 480, 555, 62"
1221,4.3161764705882355,0.6686163690714896,0,0,0,0,0,1,5,5,22,9,26,68,62,"156, 480, 152, 435, 302, 290, 346, 62"
1246,3.9285714285714284,0.9736101204623269,0,0,1,1,2,1,6,4,14,9,11,49,62,"153, 480, 215, 359, 62"
1265,3.9125,0.8410925685444852,0,0,1,0,0,5,14,9,25,8,18,80,62,"232, 156, 1, 480, 555, 365, 62"
1270,4.005154639175258,0.9171253928740036,0,0,2,0,3,2,11,15,25,10,29,97,62,"232, 156, 1, 480, 555, 290, 359, 62"
1291,4.018072289156627,0.7467236695143582,0,0,1,0,1,1,9,10,33,12,16,83,62,"232, 156, 1, 480, 215, 62"
1580,3.3944444444444444,0.9316363652754333,0,1,1,3,7,4,20,20,22,5,7,90,"62, 286","232, 153, 48, 156, 1, 480, 555, 359, 62, 286"
1610,3.851063829787234,0.971970732343747,0,2,0,0,0,1,7,5,18,6,8,47,62,"480, 365, 62"
1645,3.3035714285714284,1.0214304214287462,0,0,2,0,3,1,6,5,8,1,2,28,62,"480, 62"
1653,3.8095238095238093,0.916996561902623,0,0,0,0,4,1,7,5,11,6,8,42,62,"48, 480, 62"
1682,3.8227848101265822,0.8398640560155092,0,1,0,1,0,6,11,10,23,20,7,79,"62, 286","232, 153, 156, 480, 359, 62, 286"
1704,4.102409638554217,0.7189042990033356,0,0,0,0,0,2,11,11,25,12,22,83,62,"153, 156, 480, 215, 300, 290, 359, 346, 365, 62"
1721,3.5481927710843375,1.0169732046477407,0,1,2,2,6,3,13,13,28,4,11,83,"62, 286","232, 153, 156, 480, 359, 62, 286"
1732,3.8257575757575757,1.141835311587393,0,3,1,1,0,3,6,12,15,8,17,66,"62, 286","153, 156, 1, 480, 555, 62, 286"
1961,3.7758620689655173,0.7618791046583063,0,0,0,1,2,1,10,8,24,6,6,58,"62, 286","232, 153, 156, 480, 290, 359, 365, 62, 286"
2011,3.3796296296296298,1.032194882438358,0,0,3,0,6,3,12,6,15,4,5,54,62,"153, 480, 555, 62"
2012,3.3207547169811322,0.9098517399440664,0,0,1,2,4,3,18,5,13,4,3,53,62,"1, 480, 555, 359, 62"
2023,3.462962962962963,0.989618476658924,0,0,1,0,1,2,10,3,5,0,5,27,62,"480, 435, 62"
2028,4.119047619047619,0.7355133265141112,0,0,0,0,1,2,13,12,34,13,30,105,"62, 286","232, 1, 480, 215, 555, 300, 290, 62, 286"
2115,3.6527777777777777,0.8501817903732801,0,0,1,1,4,1,14,14,22,8,7,72,62,"232, 48, 156, 1, 480, 215, 555, 62"
2124,3.357142857142857,0.9414050064894418,0,0,1,0,2,3,8,3,8,0,3,28,62,"555, 62"
2329,4.284722222222222,0.6270116296565557,0,0,0,0,0,1,3,9,23,13,23,72,"62, 286","232, 1, 480, 152, 555, 300, 290, 62, 286"
2571,4.142361111111111,0.9115866334941459,0,2,1,0,3,4,12,9,42,24,47,144,"62, 286","232, 153, 48, 156, 1, 480, 152, 555, 300, 359, 62, 286"
2617,3.1132075471698113,1.2075145700425407,0,4,1,0,9,3,8,12,8,3,5,53,62,"232, 153, 48, 156, 1, 480, 62"
2628,3.1666666666666665,1.082811442567467,0,2,3,4,11,5,18,15,19,3,7,87,62,"232, 1, 480, 555, 62"
2762,3.9791666666666665,0.8108366915420621,0,1,0,0,1,4,11,12,34,13,20,96,"62, 286","232, 480, 215, 555, 300, 290, 346, 62, 286"
2953,2.5238095238095237,1.5122515537782601,0,3,4,0,2,1,5,2,1,0,3,21,62,62
2959,4.252032520325203,0.7928315713776187,0,1,0,1,2,2,5,10,32,32,38,123,"62, 286","232, 153, 1, 480, 215, 152, 555, 435, 300, 290, 346, 62, 286"
3000,3.7903225806451615,1.0390235283539628,0,1,1,0,0,1,2,7,11,2,6,31,62,"480, 62"
3114,3.7916666666666665,0.8240618994859531,0,0,0,0,2,0,14,8,8,8,8,48,62,"232, 156, 480, 62"
3147,4.221311475409836,0.6552645150620119,0,0,0,0,0,1,3,10,20,8,19,61,"62, 286","232, 1, 480, 215, 555, 365, 62, 286"
3252,3.7666666666666666,0.8423323628614833,0,0,0,1,0,0,2,3,5,3,1,15,62,"480, 215, 365, 62"
3578,3.913265306122449,0.9765959980053206,0,1,1,2,3,3,10,15,24,16,23,98,"62, 286","232, 156, 1, 480, 435, 365, 62, 286"
3752,3.14,0.7571877794400365,0,0,0,1,4,1,6,7,6,0,0,25,62,"480, 365, 62"
3793,3.7341772151898733,0.8390907893711681,0,1,0,0,3,3,13,16,26,6,11,79,62,"232, 48, 1, 480, 555, 365, 62"
3948,3.3727272727272726,0.9340185075203663,0,0,2,0,5,7,8,11,14,5,3,55,62,"232, 153, 480, 365, 62"
3969,3.566666666666667,1.1629191512658792,0,1,0,0,0,2,2,2,4,2,2,15,62,"480, 62"
3977,2.577777777777778,0.9997474428549189,0,4,1,3,8,5,13,7,3,1,0,45,62,"232, 480, 62"
3994,3.4878048780487805,0.9584349539617228,0,0,2,0,3,2,7,9,9,7,2,41,"62, 286","232, 480, 62, 286"
4011,4.138888888888889,0.7164947870530629,0,0,0,0,0,1,7,7,15,9,15,54,"62, 286","480, 435, 62, 286"
4148,2.9565217391304346,1.1069310921135729,0,1,1,1,3,1,8,3,2,2,1,23,"62, 286","232, 480, 62, 286"
4223,3.5,0.9797958971132712,0,0,0,1,2,4,3,3,8,2,3,26,62,"480, 62"
4262,3.975609756097561,0.8135663733847651,0,0,0,0,2,2,2,9,8,11,7,41,62,"156, 480, 346, 62"
4270,3.1875,1.1126109948254383,0,1,2,1,2,2,7,6,6,4,1,32,62,"232, 480, 62"
4306,3.797169811320755,0.9329377611221357,0,0,2,2,5,3,14,14,33,16,17,106,"62, 286","232, 153, 480, 359, 365, 62, 286"
4367,3.076923076923077,1.1286479317511524,0,0,1,4,3,1,3,5,6,2,1,26,62,"232, 480, 62"
4878,4.035714285714286,0.8610804999122861,0,0,0,2,1,4,3,9,23,10,18,70,62,"153, 480, 215, 346, 62"
4896,3.6901408450704225,0.8958882152171609,0,0,0,1,4,5,12,14,18,4,13,71,62,"232, 291, 153, 480, 365, 62"
4963,3.789156626506024,0.8305173304300028,0,1,1,0,1,5,9,15,28,16,7,83,"62, 286","232, 480, 215, 365, 62, 286"
4973,4.178571428571429,0.8342127864549225,0,0,1,0,2,0,6,5,24,8,24,70,"62, 286","153, 156, 480, 215, 300, 346, 365, 62, 286"
4993,4.120689655172414,0.9292837111948398,0,1,1,2,2,1,11,12,28,20,38,116,"62, 286","232, 291, 480, 215, 365, 62, 286"
4995,4.034246575342466,0.7087193415046827,0,0,1,0,0,1,8,6,34,10,13,73,"62, 286","232, 153, 480, 359, 365, 62, 286"
5254,3.2142857142857144,0.7837638128197258,0,0,0,1,1,3,6,5,4,0,1,21,62,"232, 480, 62"
5349,3.608108108108108,0.91513256121225,0,2,0,1,2,4,12,16,23,7,7,74,"62, 286","232, 153, 48, 480, 365, 62, 286"
5378,2.983050847457627,1.1595410124005638,0,3,6,1,3,5,14,9,14,2,2,59,62,"232, 480, 365, 62"
5388,3.4,0.5982430416161189,0,0,0,0,1,0,9,3,6,1,0,20,62,"156, 480, 62"
5445,3.5428571428571427,0.9038679249054465,0,1,1,1,6,0,10,16,25,6,4,70,"62, 286","232, 48, 365, 62, 286"
5459,2.977272727272727,0.8349526198404527,0,0,0,2,9,6,12,5,7,3,0,44,62,"232, 480, 62"
5502,3.051282051282051,1.0437462372757378,0,0,3,2,5,3,7,7,9,2,1,39,62,"232, 480, 62"
5618,4.109090909090909,0.8090398349558905,0,1,0,0,1,1,2,5,21,13,11,55,62,"346, 62"
5630,3.236842105263158,1.2061004778098297,0,1,1,0,1,2,5,1,5,1,2,19,62,"232, 480, 62"
5816,3.5615384615384613,0.9980750703999405,0,1,1,1,3,4,15,10,13,9,8,65,62,"232, 291, 480, 365, 62"
5903,3.977272727272727,0.698250751918043,0,0,0,0,1,0,1,5,8,4,3,22,62,"232, 48, 62"
5952,4.004424778761062,0.9294189218203348,0,1,1,0,6,1,12,13,30,20,29,113,"62, 286","232, 480, 215, 365, 62, 286"
5989,3.8785714285714286,0.7042094667674429,0,0,0,0,2,3,5,17,25,9,9,70,"62, 286","232, 480, 365, 62, 286"
5995,4.107142857142857,0.8428033343060883,0,0,1,0,0,0,2,4,6,10,5,28,62,"232, 480, 300, 346, 365, 62"
6058,3.0714285714285716,0.6074928962939559,0,0,0,0,1,0,4,1,1,0,0,7,62,"232, 62"
6333,3.8,0.7642584046583388,0,0,0,0,1,4,5,9,15,5,6,45,62,"232, 48, 480, 365, 62"
6365,3.2777777777777777,0.9936907887506045,0,0,2,3,3,5,13,10,10,4,4,54,"62, 286","232, 480, 62, 286"
6373,3.25,0.818665234364723,0,0,0,3,2,6,14,8,12,1,2,48,"62, 286","232, 153, 480, 62, 286"
6534,2.519230769230769,1.1443842818806036,0,3,2,2,1,5,6,4,2,1,0,26,62,"232, 62"
6539,3.808080808080808,0.8320955556975325,0,0,1,0,2,7,17,13,30,14,15,99,"62, 286","232, 156, 480, 215, 435, 365, 62, 286"
6541,2.6944444444444446,1.0020404020398885,0,0,2,2,2,2,4,3,3,0,0,18,62,"232, 480, 62"
6564,2.8214285714285716,0.890270979860861,0,0,0,2,2,2,4,2,1,1,0,14,62,"232, 62"
6863,3.284090909090909,0.8098070921071644,0,0,1,1,3,4,10,12,10,2,1,44,"62, 286","232, 153, 480, 62, 286"
6874,3.941860465116279,0.8131948780659666,0,1,0,1,2,1,7,17,24,22,11,86,"62, 286","232, 480, 435, 346, 365, 62, 286"
6934,3.1122448979591835,1.1377303160718024,0,2,1,3,6,4,9,9,7,5,3,49,62,"232, 480, 62"
7143,3.8780487804878048,0.6498123556542885,0,0,0,0,1,0,6,9,13,9,3,41,62,"232, 480, 62"
7153,4.1347826086956525,0.8515253061790415,0,0,1,2,2,1,11,10,32,22,34,115,"62, 286","232, 291, 480, 215, 365, 62, 286"
7254,3.533333333333333,1.0980651740387641,0,1,2,0,0,2,2,7,10,4,2,30,62,"232, 62"
7293,3.59375,0.9873187869663852,0,1,0,0,3,2,3,3,14,4,2,32,62,"232, 153, 480, 62"
7361,4.1875,0.7132338548089047,0,0,0,1,0,3,2,10,28,14,22,80,"62, 286","232, 153, 480, 215, 152, 435, 300, 62, 286"
7373,3.3448275862068964,1.0530860115789455,0,1,1,0,2,1,8,5,6,3,2,29,62,"232, 480, 62"
7438,3.910958904109589,0.9217377374399968,0,1,1,1,1,1,8,12,22,12,14,73,"62, 286","232, 480, 435, 346, 365, 62, 286"
7458,3.2580645161290325,0.9563033666322931,0,2,0,0,1,1,11,6,8,1,1,31,62,"232, 153, 480, 62"
8360,3.6440677966101696,0.8908096252442606,0,0,1,1,3,3,7,15,18,3,8,59,62,"232, 480, 62"
8368,3.9193548387096775,0.7421366384016963,0,0,0,0,1,3,9,9,19,12,9,62,62,"232, 291, 480, 365, 62"
8371,3.323529411764706,0.7487735069471158,0,0,0,0,2,2,3,4,5,1,0,17,62,"232, 48, 480, 62"
8529,3.361111111111111,0.9607371508460952,0,1,1,0,2,2,9,8,7,5,1,36,62,"232, 480, 62"
8636,4.02,0.7756498263141843,0,0,0,0,0,3,7,8,10,11,11,50,62,"232, 48, 480, 365, 62"
8641,3.838709677419355,0.5383167712755744,0,0,0,0,0,0,5,8,11,6,1,31,62,"232, 480, 365, 62"
8914,4.0,0.7385489458759964,0,0,0,0,0,1,1,1,5,2,2,12,62,62
8950,3.9038461538461537,0.8002403485107555,0,0,0,0,2,0,2,5,9,4,4,26,62,"480, 300, 62"
8961,3.8012048192771086,0.760855419730049,0,1,1,0,2,0,9,17,35,13,5,83,"62, 286","232, 480, 365, 62, 286"
8972,3.15625,0.9108441671187193,0,0,2,0,5,2,4,8,11,0,0,32,62,"232, 480, 62"
8984,3.259259259259259,1.163304067420188,0,1,1,1,3,1,5,3,8,2,2,27,62,"232, 480, 62"
27660,3.65,1.028753290800731,0,0,0,1,0,1,1,1,2,4,0,10,62,"480, 62"
27706,3.0833333333333335,0.844532589138896,0,0,0,1,3,2,3,5,3,1,0,18,62,"232, 480, 365, 62"
27808,3.3333333333333335,0.75,0,0,0,0,1,1,2,1,4,0,0,9,62,"232, 62"
27831,3.7,0.4830458915396479,0,0,0,0,0,0,2,3,4,1,0,10,62,62
30793,2.897727272727273,0.9312378949083415,0,1,1,4,3,10,7,10,6,2,0,44,62,"232, 480, 365, 62"
31658,4.017857142857143,0.7002928336846329,0,0,0,0,0,1,3,5,10,3,6,28,62,62
31696,3.44,0.9278110439811187,0,0,1,0,1,2,8,2,7,2,2,25,62,"232, 480, 62"
32587,3.87,0.9302731659385356,0,1,0,0,2,2,7,4,16,10,8,50,62,"232, 480, 346, 62"
33162,3.5,0.9198662110077999,0,0,0,1,1,0,2,4,4,1,1,14,62,"232, 480, 62"
33493,3.336734693877551,1.1104979884326334,0,1,3,1,5,1,8,6,16,6,2,49,62,"232, 480, 62"
33660,4.1,0.21081851067789195,0,0,0,0,0,0,0,0,8,2,0,10,62,"232, 480, 62"
33679,3.1447368421052633,1.102257479220652,0,1,1,0,6,8,4,5,8,1,4,38,62,"232, 153, 480, 62"
33794,3.782608695652174,0.8246133713906262,0,0,0,0,4,6,6,12,21,12,8,69,62,"232, 480, 435, 365, 62"
34150,2.8461538461538463,0.891843380524078,0,1,1,0,4,4,7,5,4,0,0,26,62,"232, 480, 62"
36529,3.611111111111111,0.9935690651280802,0,0,1,0,1,3,3,7,6,1,5,27,62,"232, 480, 62"
37729,3.5,0.6123724356957945,0,0,0,0,0,4,5,10,8,1,1,29,62,"232, 480, 62"
37733,3.4722222222222223,0.9621089308239695,0,0,0,1,1,2,3,3,5,1,2,18,62,"480, 62"
38061,3.857142857142857,0.6152815847816581,0,0,0,0,0,1,2,5,9,2,2,21,"62, 506","232, 480, 62, 506"
40815,3.839622641509434,0.7388503602639163,0,0,0,0,1,2,9,11,16,6,8,53,62,"232, 291, 480, 365, 62"
41566,3.372093023255814,1.0240734677410204,0,1,1,1,3,2,11,7,9,5,3,43,62,"232, 480, 365, 62"
41569,3.3392857142857144,0.746021192090157,0,0,0,0,4,1,7,6,8,2,0,28,62,"232, 480, 62"
44191,3.9015151515151514,0.8736294627749446,0,2,0,0,0,3,6,7,27,13,8,66,62,"232, 153, 480, 435, 62"
45447,3.057142857142857,0.9453557420313248,0,3,0,0,2,2,9,13,6,0,0,35,"62, 506","232, 480, 62, 506"
45499,3.3676470588235294,0.9479549242049543,0,1,0,0,4,3,4,9,8,4,1,34,62,"232, 480, 62"
45517,3.3448275862068964,0.8029348874582152,0,0,1,0,2,1,7,11,4,2,1,29,62,"232, 480, 62"
45722,3.48,0.9310954706743042,0,0,2,1,1,4,10,13,9,6,4,50,62,"232, 480, 365, 62"
46723,3.4,0.8207826816681233,0,0,1,0,1,1,3,6,7,1,0,20,62,"480, 359, 62"
46972,3.138888888888889,0.9671905274245965,0,1,0,0,1,2,7,2,4,0,1,18,62,"232, 62"
46976,3.75,1.002496882788171,0,0,1,1,1,1,0,5,10,4,3,26,62,"232, 480, 62"
47099,3.870967741935484,0.8560348701570112,0,0,0,0,2,2,1,7,11,1,7,31,62,"232, 153, 480, 365, 62"
47610,3.7758620689655173,0.8617487089856437,0,0,0,1,1,1,2,9,8,2,5,29,62,"232, 480, 62"
48043,3.388888888888889,0.7406828681096325,0,0,0,0,1,0,3,2,2,1,0,9,62,"232, 62"
48385,3.341463414634146,1.1260496458318563,0,2,2,0,1,3,9,8,8,5,3,41,62,"232, 480, 365, 62"
48394,3.794642857142857,0.9898428971503311,0,1,0,3,0,1,10,6,16,10,9,56,62,"232, 480, 300, 346, 62"
48516,4.166666666666667,0.7400128699009549,0,0,1,0,0,1,4,5,16,19,11,57,62,"232, 480, 152, 435, 62"
48780,3.9375,0.7327563156887958,0,0,0,0,1,3,4,15,12,13,8,56,62,"232, 480, 435, 62"
49130,3.6666666666666665,0.5773502691896258,0,0,0,0,0,0,1,0,2,0,0,3,62,62
49272,3.9489795918367347,0.8180572639337848,0,0,0,1,0,3,5,9,13,8,10,49,62,"232, 480, 215, 62"
49530,3.838235294117647,0.7559921058920676,0,0,1,0,0,1,4,4,16,6,2,34,62,"232, 480, 62"
49649,2.1,0.7745966692414834,0,0,2,2,0,4,2,0,0,0,0,10,62,"480, 62"
50804,3.5,1.3228756555322954,0,0,0,0,0,1,1,0,0,0,1,3,62,62
51086,2.923076923076923,0.9756654533819864,0,1,0,0,1,3,3,2,3,0,0,13,62,"232, 62"
51540,3.64,0.8841191473249896,0,1,0,0,0,1,5,3,11,3,1,25,62,"232, 62"
51662,3.6018518518518516,1.00648664862701,0,1,1,2,2,1,6,16,13,5,7,54,62,"232, 153, 480, 365, 62"
52604,3.8333333333333335,0.6614378277661476,0,0,0,0,0,1,0,3,2,3,0,9,62,"232, 359, 62"
52722,3.0441176470588234,0.8992222823153782,0,0,3,0,2,5,8,11,2,3,0,34,62,"232, 62"
53121,2.8333333333333335,0.9701425001453319,0,0,2,0,3,2,5,3,2,1,0,18,62,"232, 62"
53125,3.402439024390244,0.9951099951457751,0,1,0,0,6,4,3,10,9,6,2,41,"62, 506","232, 62, 506"
53322,3.5434782608695654,0.9034409408460732,0,0,1,0,0,1,8,3,5,3,2,23,62,"232, 62"
53464,2.6538461538461537,0.6253204306798563,0,0,0,1,3,2,5,2,0,0,0,13,62,"232, 62"
54001,3.7875,0.926030264776509,0,1,0,0,0,3,7,6,10,7,6,40,62,"232, 291, 62"
54503,3.765625,0.706928556412151,0,0,0,0,1,1,5,8,10,4,3,32,62,"232, 365, 62"
54997,4.1,0.8045920836378093,0,0,0,0,1,0,2,2,6,4,5,20,62,"232, 62"
55820,3.8974358974358974,1.0011801403415397,0,0,2,0,1,1,4,4,11,9,7,39,62,"215, 62"
55908,4.333333333333333,0.816496580927726,0,0,0,0,0,0,1,0,2,0,3,6,62,62
56174,3.488095238095238,0.7529462070483378,0,0,0,1,1,5,8,10,11,5,1,42,62,"232, 300, 365, 62"
56587,3.2222222222222223,0.8333333333333334,0,0,0,0,1,2,2,1,2,1,0,9,62,62
56757,3.625,0.9716372509164215,0,0,1,0,1,0,4,4,5,3,2,20,62,"232, 62"
56775,3.0555555555555554,0.9983646759294875,0,1,0,1,2,1,3,5,5,0,0,18,62,62
58047,3.3636363636363638,0.8393720596645176,0,0,0,0,1,2,1,4,2,0,1,11,62,"232, 215, 62"
58559,4.25,0.7464776725814716,0,0,0,0,1,1,7,15,12,18,30,84,62,"232, 291, 152, 435, 365, 62"
58803,3.75,0.6430097498961725,0,0,0,0,1,0,1,3,7,2,0,14,62,"232, 62"
59315,3.711864406779661,0.8620514317328515,0,1,0,1,2,1,9,13,16,12,4,59,62,"232, 291, 365, 62"
59501,3.45,0.5502524673073059,0,0,0,0,0,1,3,2,4,0,0,10,62,"232, 62"
60040,3.2045454545454546,0.7662383520297141,0,0,0,2,0,3,5,7,4,1,0,22,62,"232, 62"
60069,3.983050847457627,0.8757563317169753,0,1,0,0,1,3,3,12,16,10,13,59,62,"232, 291, 62"
60072,3.0,0.8320502943378437,0,0,0,1,2,2,3,4,1,1,0,14,62,"232, 62"
60074,3.025,0.7859791077978706,0,0,1,0,2,2,8,4,2,1,0,20,62,"232, 152, 62"
60126,3.4642857142857144,0.6923840006785283,0,0,0,0,0,1,6,3,2,1,1,14,62,62
60684,3.92,0.7593857166596345,0,0,0,0,1,1,2,4,10,3,4,25,62,"232, 62"
60756,3.4285714285714284,0.7559289460184545,0,0,0,0,1,1,4,3,4,0,1,14,62,"232, 365, 62"
61024,3.675,0.8155559937535671,0,0,0,0,0,2,6,3,4,2,3,20,"62, 506","232, 365, 62, 506"
63072,4.0,0.3535533905932738,0,0,0,0,0,0,0,1,3,1,0,5,62,62
63113,3.4791666666666665,0.9495899191191709,0,1,0,1,0,1,4,6,7,4,0,24,62,62
63992,2.4411764705882355,1.2485285456935955,0,2,1,2,3,1,5,0,2,0,1,17,62,"232, 62"
64957,3.5434782608695654,0.8516433776456828,0,0,1,0,0,2,3,9,3,4,1,23,"62, 506","232, 153, 62, 506"
64969,3.840909090909091,0.7926201822100881,0,0,0,0,0,2,4,4,4,5,3,22,62,"232, 62"
