BaselineOnly,CoClustering,KNNBasic_ItemBased,KNNBasic_UserBased,KNNWithMeans_ItemBased,KNNWithMeans_UserBased,NMF,NormalPredictor,SVD,SlopeOne
0.5588326043591333,0.5401612112422509,0.571011622070441,0.5337691750382588,0.5415862797296671,0.5574746725616779,0.5391726386761941,0.4259592959987507,0.5627651772628367,0.5385986989317862
0.4716891626051922,0.4821119643080482,0.43058890229297014,0.5004759371422675,0.47595775590842127,0.4867762208458852,0.4780498262986078,0.3879999372739326,0.47577709141477664,0.46386243891132656
0.4370343247390472,0.42663941382567594,0.42669897544872204,0.4207467704223208,0.4403834935071876,0.429132678254409,0.4486185371743245,0.3672334404888862,0.42889988066543827,0.43356341651652364
0.5204607532000564,0.5035927228562367,0.4990095231922525,0.42035868347745814,0.5218903425692861,0.5174526326308178,0.5158718265281979,0.35187123664175135,0.5268532792382074,0.5204311815032551
0.531909323361391,0.5155826449118113,0.5705431385396225,0.579622921002231,0.5185224683032676,0.553165429091356,0.5257592897591256,0.43365092655480353,0.5156643264843978,0.4985923810741721
0.5419458757122436,0.5249317626387782,0.485419442961044,0.5323381358605005,0.5209032381704389,0.5306609290779393,0.5374172595353455,0.4154369261736518,0.540099682405027,0.5329598332803315
0.514843669010002,0.512301238335769,0.47436464199816736,0.5190877640308417,0.5232523778743947,0.5213888414645388,0.5275007273195865,0.3849872800180586,0.5157451619041062,0.5166912448654685
0.6492606970258298,0.6280182238963989,0.6043932394833756,0.6139018829187158,0.6207819744136295,0.6342810937924959,0.6233060052586653,0.46709614918741454,0.6530881065002951,0.6197405487292365
0.6207229173500811,0.5808134017518826,0.640314521173324,0.5502631095058939,0.577696426457081,0.5959087147703963,0.6224019267415207,0.4497188222310899,0.6261829968650765,0.569335827179579
0.4545749424998492,0.4704676799599951,0.43400671916289063,0.4653394131010287,0.45487553377846407,0.46703298140619226,0.46150721875011647,0.3422548304676027,0.4455235678119033,0.45513907976875506
0.49004335824916184,0.4902417291335431,0.45087002309471674,0.470722419426308,0.4998622634034401,0.5042728206392312,0.4936380960602723,0.3730937870983187,0.49055593051205676,0.5043497341801348
0.6231894079717911,0.5416462400745785,0.7026291612932285,0.5490549465507192,0.5971356394552235,0.5906046421110767,0.5332286522363995,0.5837723204436127,0.6422603256103432,0.5537755273004312
0.4907745499842577,0.476300654196967,0.49535500480766115,0.4693781237057722,0.4741520229388215,0.48200868920998585,0.4588090399127965,0.42111499897190074,0.48666032425387296,0.470762445331246
0.5683013062807687,0.5304706619052437,0.5715882735731194,0.5475322420766028,0.5621400524088856,0.5558464960131744,0.5586478001873874,0.44068579077956394,0.5840521325412502,0.5529048743207102
0.45469237208818397,0.44864662871583505,0.4328298837945706,0.4235209169571492,0.4461953463654706,0.4400769830643682,0.44793781199543214,0.3856076705717971,0.4364386925169151,0.44449897415755435
0.5839109310087014,0.5734011112919782,0.5292807628125694,0.5652883619655243,0.5670327966882392,0.5750481083791346,0.575709282429507,0.44213839558801604,0.5777413732089124,0.5703885396820793
0.46845051152340095,0.4565856979215229,0.4982887142488367,0.48853354588875103,0.47821086897394116,0.4751292291495231,0.46585163246561695,0.4159942440595617,0.4874753824929407,0.4735344166256131
0.5150202259839446,0.5096967663378631,0.5140914730956827,0.503252588637676,0.5125596170057143,0.5082194235551594,0.49707325857305473,0.42348884007892323,0.5122388371627403,0.5174586374633017
0.5443703486424288,0.5191014826492898,0.5142115827774978,0.5303071071468787,0.5270289344413682,0.532950835798499,0.5174844056849991,0.4111620764827549,0.5390039273681971,0.523029747686103
0.553128137719259,0.5519006867136035,0.5578273449412618,0.4584055034108844,0.5486699951732886,0.5459841929802379,0.5268097559846376,0.3603609258181488,0.5574220547102665,0.5529457992764489
0.553382482864998,0.5256751306344539,0.5651032063648447,0.5418001787420177,0.5537941259156817,0.5373133886177333,0.5447356847579938,0.4506099344455144,0.5784632976536616,0.520126666058307
0.48475683022977384,0.45164831562103025,0.4733296162126565,0.4472387251801603,0.45136291973007786,0.46837750424120544,0.4410929568858801,0.38703637379088834,0.4883896314498477,0.43258449346154515
0.5607434458220233,0.5154347338295422,0.5437012109407191,0.5189308620538019,0.5283612350088537,0.5386289473388758,0.5410943581025228,0.4423073154271522,0.5586724610794327,0.5169782816490082
0.546265211422034,0.5188355869445014,0.518707897653461,0.5257869033165046,0.5350672536950593,0.5370613664561235,0.5302441083652917,0.4198532957512316,0.5451485848477456,0.530749399273148
0.44148692427657643,0.44115417815751945,0.4772843740625258,0.36435409376925637,0.4368735384178668,0.4488687965641559,0.4755441932073279,0.3497513389533435,0.4448194831621466,0.4439557051299366
0.4525380664109146,0.4509099989274007,0.40198653539175694,0.4437028163857782,0.44860328501955343,0.4544759619108972,0.4535415394862672,0.360992633187167,0.4570276511652678,0.46032234607851813
0.5361222900098308,0.5100536001879915,0.5374139282802168,0.5206029170985597,0.5158323138443117,0.5334046173353899,0.5171851773854449,0.4476729732382741,0.5330468383386902,0.5203645697540564
0.6084093850260778,0.5768766616349486,0.6125988499025781,0.5515110486087781,0.5983318250869291,0.5964986920030416,0.5983441743238666,0.4344289972550418,0.6076607350212102,0.5674855468244254
0.5345700269768539,0.5304502548214882,0.512973728101508,0.4856660891429356,0.5195034058492671,0.5147677022201219,0.532403488768826,0.45600401021080644,0.5265238086452941,0.5310254136112842
0.5541437016010314,0.5107264684329254,0.5260635665151484,0.5290147204064214,0.527951969656417,0.5101084707388843,0.4988629575391198,0.4532674570842928,0.5426268441721225,0.49606516129370964
0.6261574813246413,0.569759902598357,0.6159668262383455,0.5962023952930905,0.5969525769660852,0.5823498720701686,0.5987878338411531,0.4820304950405542,0.6196911872352096,0.5837959145827336
0.4965537525718124,0.48197453017843583,0.4462827212654918,0.4868460592606074,0.4913751355933765,0.48880763036125596,0.46739162235890147,0.4093363348442728,0.5092546743203247,0.49343551223096244
0.5712467602011572,0.5114738711326319,0.5422188519667439,0.5364721232829376,0.5436763986879779,0.5401239738671484,0.5693856868163732,0.422520848490388,0.571403955811101,0.535898858518162
0.5840871104525335,0.5614073416126719,0.5630413367703505,0.5685365346281366,0.5636798289686694,0.5672744477520612,0.5778047107973426,0.4289153688279654,0.5841655923015038,0.572760296123475
0.605611233396029,0.588320563400038,0.5539467179391847,0.5847392344075685,0.5806064567252947,0.6016267111588064,0.5752044659216896,0.43485880130158105,0.5949660372208736,0.5899002780047402
0.49287495069331794,0.4799650153609544,0.48344327265552106,0.4716016132827774,0.48113374506316536,0.4860380528493249,0.48723627239700446,0.407268978866417,0.48584852944274304,0.4853523544925176
0.6228020386997442,0.6093959059792041,0.6064386182362561,0.5786406500089095,0.6088882513032217,0.6062299788073335,0.5907555940009436,0.37148247605924867,0.637095061916357,0.6206154697140798
0.5501292462747306,0.5184202990833927,0.5114514169529036,0.5289177857054833,0.5324774383410302,0.5234493702448964,0.5262507273461545,0.3894414875410493,0.5620540470819244,0.5290297521079602
0.5190264306417679,0.526076726822424,0.4681315865921289,0.516440730654177,0.5295293987256868,0.5201582054270728,0.49939861283796444,0.398589727319843,0.5274159871354439,0.5381317378362612
0.5345978368454959,0.549576955719831,0.5021846024135436,0.521884903398901,0.5329009915457773,0.5246469729900545,0.5307091228236748,0.4284415964463617,0.5256847029149988,0.5364758718011052
0.5520456585865057,0.5360213931691606,0.5441960873718739,0.5425900352049289,0.549328346553601,0.5454023089967719,0.5510825494307003,0.43113284514919636,0.5420180272065881,0.5502672952735362
0.540050462077761,0.5347464012238943,0.5350191060894725,0.4915478068121504,0.5493285880715111,0.53018550012605,0.5375292293545374,0.41667905118196075,0.5334259360006306,0.5379436632045329
0.41035191411511984,0.3933241210756135,0.4197921804833893,0.4133420531458116,0.41017314400067195,0.4054060896203307,0.40855891146853474,0.3632884191975438,0.40346803540696613,0.408370043986034
0.626738557100237,0.6150116576456613,0.5629838921084601,0.5004458802614871,0.6095117978164339,0.6230134991747165,0.5490804155007215,0.4032774007810403,0.6261513458323409,0.6448566652903216
0.5073047319259538,0.48832009523535175,0.5291725571594542,0.40633713642643626,0.5014206307677794,0.5021968157714223,0.487914461301362,0.3378730616115111,0.5224635957144024,0.4841525658155324
0.46555776468642324,0.4770689051613482,0.4558110287445711,0.44886006967535136,0.4623713323456202,0.47173116728171394,0.4658076619572782,0.3933205164174166,0.4694158977654444,0.46103752882820037
0.49746087096840297,0.4904322069300436,0.4822410633980629,0.4832172222553269,0.48076343298510293,0.48975154509288266,0.47897566137511505,0.4328045434883509,0.4974973750041679,0.4845785092787833
0.628047537602071,0.604529247773245,0.5518784551976621,0.611276063802243,0.624696828712376,0.5910109646058113,0.6081884116146449,0.487785213809529,0.6244089933104318,0.6557781891707013
0.5821169842503813,0.5678591029283162,0.563290343771837,0.5670639704956628,0.5809664011419411,0.5946866637797359,0.5753867305718778,0.41694709109510947,0.5772838556340023,0.5788069554632617
0.4492977152265684,0.43494189958909996,0.4878941859993066,0.43920374570212406,0.4527901267297001,0.4560220668483714,0.4269516940486843,0.4140728348269501,0.4472557389834077,0.4372181804306764
0.6178768676393138,0.48721598561944546,0.6271830417735079,0.4489102872678727,0.5579381025494837,0.5455752635610743,0.4974166755247066,0.43180629984571467,0.6192278999341366,0.5427412119411551
0.48925638298709745,0.47577654173217643,0.4520816666644773,0.48013313961611187,0.4765666643628469,0.48004492286541445,0.47672665353048943,0.39725795280107506,0.4903059592302207,0.47835754031923516
0.6676047345128002,0.613449402992442,0.6102990506750534,0.5521058871859165,0.635418221601487,0.6560607266837399,0.6138582221893661,0.4081709778836137,0.6685591516626748,0.6376203855545454
0.5564313306036703,0.5482408256084053,0.5172045190599839,0.5421493769738615,0.5613491348206655,0.5392010340147682,0.5349583923409571,0.4112343270915098,0.5529559950241547,0.5538911623624603
0.5139940623080343,0.5047488836583284,0.5043718135837408,0.5124381058160357,0.5259630483133172,0.5137483386910685,0.5138827249440512,0.3896924523189177,0.5232758378063396,0.523195453867554
0.5729447189142576,0.575810368976312,0.5476609970618629,0.5627085725227202,0.5708027562666004,0.5698515556081257,0.5567234049640112,0.4132105026968678,0.5720981200577318,0.5707690979196579
0.6696035987875337,0.6078071971755629,0.7126003941930749,0.49370914972315,0.6767479737553697,0.6622378404398788,0.5946844398102625,0.3588449680827588,0.6611924483909574,0.6653021841678518
0.5004312226154546,0.45412152481892404,0.5690410537239179,0.47806823232207146,0.5118788841001062,0.5153744860507098,0.4585122519983461,0.3677907436830042,0.49106271374131844,0.49944989507336435
0.6204043459199792,0.5619080994145257,0.6076891986793639,0.5792293793692078,0.579033156577745,0.5979693247396332,0.5776661805419685,0.4582421829214108,0.6164373272742634,0.5744673728375149
0.6550925111467141,0.6592347349510455,0.5670896959543892,0.6030280894125132,0.6591067285219534,0.6452251518866581,0.6650490192052502,0.4038631166263435,0.6600989271258603,0.6562823584235049
0.6058891811929074,0.5899190658182126,0.5551923692386203,0.5196004602027313,0.5929769275113869,0.598376120834593,0.5702527899581379,0.38619619264085253,0.6149377867658461,0.5947460325374819
0.4806934397282302,0.4840684466239996,0.4431970640889733,0.48681387989110986,0.4853999933471148,0.48239522318962924,0.4804191760370193,0.37646278433348546,0.48375915314802065,0.49139591335429295
0.666120867639945,0.6583670598979361,0.6291848542774949,0.6296002402003823,0.6775273243258448,0.6482676141290638,0.6702270287915371,0.43906943209619786,0.6546856758795252,0.6618882427796257
0.5326473786569798,0.5253929955543799,0.4786170871310372,0.49640894020944726,0.526244412279852,0.5216202449556233,0.5260689952795639,0.4089926885769271,0.522404314438799,0.5248822844947466
0.5885513590199494,0.555540442549155,0.5220698697962335,0.5558114005417593,0.5604332637242716,0.5674946230264998,0.5699131612594088,0.43373653269671497,0.5851703234252857,0.5738583801230115
0.4233472476780053,0.41463422295036617,0.45892925894384085,0.4153109056375357,0.41985065351799106,0.4234177703169077,0.3870988394615984,0.3439832819105304,0.42564880068460337,0.4146134077756353
0.5145477191380213,0.44410988696867054,0.5056959385545053,0.49608503193714054,0.49844315964732466,0.427082799235195,0.5115286264484528,0.4577289344298263,0.5085128298033161,0.49394121430111165
0.6133639380764514,0.5816282125754255,0.6244217452513323,0.5592243172543032,0.5921679719264926,0.61175130377933,0.5635181643247358,0.45637950527988363,0.6174418201362808,0.5880981182902081
0.5682886513171075,0.5812500341031083,0.5582539748449719,0.5203129898366528,0.5752103033244566,0.5733084216938656,0.5175101674260539,0.4214669059153078,0.5635249269732663,0.5665320231711944
0.6427874604805163,0.6003520552533227,0.6026424650601733,0.5943798912692678,0.6304091433589197,0.6263775767685614,0.6149526888330902,0.42363840827069965,0.6216336540732805,0.6394785404087092
0.6115115027088647,0.600323190134933,0.5805516095276541,0.6091355023385829,0.6211867409777413,0.5925498414718319,0.6185632541855142,0.449991596089296,0.6161840989443235,0.6232538305638186
0.4791585791077378,0.508791496585929,0.4239025000400946,0.4987674037762278,0.4956397858196066,0.48590374228723043,0.48088722966175,0.40533573259781597,0.4881257338713356,0.4838804095157343
0.5966787845196114,0.6118529028943643,0.5632046109173253,0.5184936619823536,0.5933781892384766,0.6252739230219947,0.5242764695678849,0.3629638657902779,0.5721227079336384,0.5789254022077974
0.5430017145785879,0.4729030085147658,0.4920805380515352,0.3659790212688075,0.45992776245726436,0.47800934903870923,0.4850817588999797,0.32853626602980807,0.5478505360932182,0.47238690437261116
0.5330891807907273,0.5059341773522371,0.510234178695487,0.5172676992115396,0.5245443295738139,0.5343583937588561,0.5094660692985367,0.42251475135234706,0.5275891479885283,0.5237869468224399
0.5379099931725806,0.5452419798312901,0.4881750974775965,0.544380250787223,0.544073882033854,0.5182585158173518,0.554495664492541,0.4369881444474038,0.5252037386438785,0.548995877650636
0.5996986382732182,0.5783174316147397,0.5574319231505529,0.5529362503348354,0.5811622014812041,0.596441000657992,0.5803026281262911,0.42861998710328536,0.6015974790799026,0.587317037004135
0.3837378220048541,0.37552753535833616,0.38566380211283113,0.36482211180196766,0.3688614599794355,0.3749964388892094,0.37279352171661295,0.3462384377391202,0.379746316226546,0.3812525685483463
0.5050090036275257,0.5127727499734138,0.46172772701817316,0.5109960983269899,0.4960787249463124,0.5070861793451221,0.48838436855757533,0.39644516382166384,0.49893480519777333,0.5192462134415327
0.5095084635543579,0.5088008577023762,0.5151006222074395,0.41487041009053277,0.49633897929201715,0.4934899903688016,0.5206001380192563,0.4405004082920794,0.5156608045760729,0.49001002890366024
0.5972866831984499,0.5496055699517226,0.6084215953978371,0.5640082369243241,0.5636569415226355,0.5574530721720874,0.5720991335718382,0.47562477627001193,0.5950009091807019,0.5449098496564345
0.45765190848852033,0.4544959228254633,0.4817127696739172,0.46571833880966235,0.45116103930219437,0.46622242675393016,0.4505492533053324,0.45392194183195167,0.48160891348901647,0.45464009439527225
0.512646685697152,0.4927950447131455,0.4707842024859871,0.5097126579381981,0.5026632340835862,0.5020458867921676,0.4946436592302925,0.4081276835604172,0.5136898514491933,0.5066028600735533
0.6280939995263894,0.6124516886984113,0.6397072840113077,0.6312387020975299,0.6430022720813136,0.6362442586090865,0.6235530914440525,0.42265416489273294,0.6338358266286536,0.6337916357592102
0.5872372131527315,0.5646321581962755,0.5715478276510274,0.5069121722463203,0.5631602539186472,0.5717941473328843,0.5389647693077264,0.4367131448845863,0.5904322567562794,0.5547843696459247
0.5414594816688082,0.47943231283167265,0.48641549999625455,0.5222924947271242,0.5178060109680503,0.5097753268915987,0.5270143815127146,0.42446228339679404,0.5363127463283393,0.5227630810562486
0.6129357756529895,0.5738803911913452,0.6011077925746607,0.5880729864186162,0.5914464298514025,0.5928553695051882,0.5927543652045123,0.4719174952669528,0.6110438025838983,0.5859114379956122
0.568709264516079,0.5434756918581747,0.525402920035,0.48740600953321667,0.5407928601466984,0.5273481635133271,0.5067695723427371,0.4229686733826735,0.5739890044324608,0.5354031900239998
0.5215350428881614,0.5171344985319042,0.4508081771022129,0.5201561678601523,0.51865239292793,0.5175761794207339,0.49904069577678284,0.40269580990560117,0.5127599393419163,0.5211415759061011
0.46557653132739457,0.4702346373863357,0.4576704266921712,0.45347582324158997,0.47778944376908333,0.45500383947818335,0.42477459954185864,0.37434254598445854,0.45347082183466864,0.46995955231635406
0.5555318917441988,0.5345143447998663,0.5530576172471662,0.5470196733367286,0.550267229498116,0.5569570966395617,0.539087466031994,0.45004993690667017,0.565136136771981,0.5443255284408559
0.5685337600891799,0.5468286542072315,0.5853400008458493,0.5306820104476088,0.5695385666866363,0.5580707538714982,0.5290465327660492,0.3770001489114562,0.565983903993989,0.5627775935570797
0.35633181086818666,0.3560224628785421,0.4095050544434835,0.32847398874120814,0.38051681997772024,0.36907012213079093,0.38643751456149017,0.3295316049163049,0.3534154846732154,0.3540983034588566
0.46780163304548034,0.45025686895386813,0.4378338628795842,0.4649357624500807,0.45823615604,0.45139438540142535,0.4657329389686354,0.40236634019254747,0.46961031395639163,0.46411948993824975
0.40278963543102086,0.40162398685776923,0.3927166638907535,0.4007400797427949,0.4044628738838739,0.39695983610207963,0.3665957756116532,0.3509851561074276,0.3927604770149968,0.41093565513831287
0.46819435362379763,0.4513445868286592,0.45931570744441264,0.4398193461682494,0.4599925162290696,0.46688685776495104,0.4514767152403538,0.42600454401129134,0.4720461525404366,0.4580674560122603
0.4707288700056317,0.4581797357030335,0.4301001986100182,0.46794999006502874,0.46754876118918903,0.45807140187100726,0.4576300556675431,0.38473716527601054,0.4658831196661371,0.47130437924094215
0.5056167966837523,0.43921002834117734,0.4955973729045238,0.49388922417937603,0.4925314619989917,0.4852065678194183,0.4540037685998923,0.4150504984696269,0.5049104552055882,0.47488909029129317
0.5021675791775368,0.49652660874595805,0.5021864411543141,0.496570112064719,0.4958585742201021,0.5056179770559733,0.5095607188060518,0.47028816537380547,0.49003184708285086,0.5013126928813215
0.5209385222211212,0.5157673978250076,0.4853621447320648,0.5111782271543305,0.5165740158383998,0.5178028686333075,0.5128050944590998,0.3888713029307055,0.5222458697389812,0.5199251574135069
0.5731486031815082,0.5030509059794037,0.5704576104771398,0.4460727186791756,0.5005861311705567,0.5156183475401124,0.4603977644183471,0.40080981999208853,0.5735788165462605,0.49856395966611705
0.5301522847341582,0.4986660808933188,0.5142312746523802,0.5057110575218041,0.507544102902108,0.510629675463448,0.4866533070055565,0.4435010281343922,0.5327015540585684,0.49990597190206404
0.6537605863018718,0.6025082961915599,0.6100295392451054,0.6010314255370911,0.6053131770618622,0.6165927033215011,0.5739196186101896,0.47641466978870584,0.6472408753657376,0.6150992834819824
0.571436888551702,0.5605508843892922,0.5344174974977113,0.5706996985086905,0.5679069843171888,0.5656201297828376,0.5587573919085477,0.45575271656685507,0.5763167291132701,0.5763617639953245
0.4914127167227194,0.5034026201842206,0.4589857817407012,0.48810312981444604,0.5085662422873265,0.5029108249016814,0.505463107922669,0.3905609253693469,0.491104747227154,0.49842993215052384
0.6990065626032711,0.6677019910906117,0.6863676800918425,0.4590671577816123,0.6818518066887784,0.7093743536454414,0.6360740400313178,0.3729138135613803,0.6973451538148999,0.6899252595818478
0.45941368781424324,0.4366720119245626,0.44818633622315435,0.442263796007466,0.4416874714600059,0.4480675992257701,0.43052779571679545,0.3701344492646372,0.45610263202663925,0.4523699089893742
0.4938157620919441,0.4747329351367884,0.48790066544177907,0.4791567856843032,0.4809217690576337,0.4775701509573002,0.48661646221861204,0.3814962412154317,0.4974920865175939,0.47478972347838444
0.4786873034976416,0.47962394641020684,0.4538393637656233,0.42080616301479284,0.4751385685309339,0.4823740799689184,0.4678833149157088,0.3673264201731815,0.4662914264724637,0.48167877114805013
0.5631425172445813,0.5354837534334906,0.5366877483767314,0.5658102209248372,0.5601735515930043,0.561534278800511,0.5384638490827712,0.4476517215941269,0.5552968935068254,0.5461629429867768
0.6583501485151494,0.6622339437195361,0.6737659895488175,0.5658182393043583,0.6690410508506287,0.6746685751961597,0.670869526084019,0.38412138555392106,0.6621669936379059,0.6678264494924021
0.3666746839027984,0.3504825813408152,0.3891631794166358,0.36182488331531326,0.359154618317565,0.36853535301360923,0.3421499326968792,0.35788051667111515,0.3736696794959752,0.3567649955530022
0.5832113272682986,0.5548677394724407,0.5605874129361792,0.5741015330813839,0.563616212035017,0.5594904120113341,0.5558010797002847,0.4619452479424123,0.575680002713347,0.5671713561776852
0.5769382285283033,0.558178619102342,0.5639531277969914,0.5598531477745632,0.5593176832138339,0.55716358801012,0.5664917312997861,0.43223768787301836,0.580378326140049,0.5556339863701558
0.46762314693879237,0.4503681186025277,0.4535449928012657,0.4271312321408936,0.44400673656508105,0.4617936440661806,0.4542421048138924,0.3774400692511367,0.4742857153402589,0.4543787885123046
0.5353618695338356,0.49890291422266186,0.5374079945501042,0.4659585029974386,0.5002210702267237,0.5106862000080812,0.4841755984106146,0.41138267110984433,0.5353610025021609,0.4947435013427155
0.4654872251545408,0.460681066679325,0.42682383917191463,0.46038666299291797,0.46524378598246385,0.46640404166952304,0.4626009664162079,0.37168372772024577,0.46260193702795566,0.4652527051867486
0.48726454233157696,0.487650513834271,0.43337098910572885,0.48585684040606403,0.4803578038621904,0.4838341281386807,0.4822381812422946,0.39889911681225976,0.4866328236895126,0.4920659009638974
0.6068723307553562,0.5402224465456431,0.5898335587112595,0.5777246500479989,0.5811059493536506,0.5790473060259133,0.573297706033419,0.4473390099047057,0.6066526447841194,0.5929474098635377
0.6095720294960564,0.58797422545808,0.5623475231256911,0.5964733427098622,0.5942186753803079,0.5934023374557001,0.5921794876290801,0.4447207948385552,0.6017509605969101,0.6053136907681524
0.6330429780003793,0.6026760098580088,0.5990273534393025,0.6307121563387946,0.6344727041665756,0.6276241125457298,0.625534527959305,0.4684393233032689,0.6185688644449063,0.6378298722432725
0.49738276100440626,0.49151667553970696,0.5073733674836662,0.48131265911694004,0.4980378269047989,0.49808282203945375,0.4645228230716586,0.41507031833608726,0.5058745648215217,0.48766450318831484
0.5715652246757714,0.5435090250931159,0.5451798575146705,0.5515646082719045,0.5507630393479174,0.5513567787230645,0.5358161564381573,0.453139828335064,0.5730385066076772,0.5473876524825007
0.6316466416602272,0.544364410803425,0.6644567834613659,0.5484463171339254,0.5864038471649236,0.5681682019769222,0.5520776167612006,0.48348555563127854,0.6366120645585054,0.5429362553660074
0.5574900923440279,0.5689696084441872,0.5055002449009223,0.5683226266327303,0.5538352114536228,0.5595391847332261,0.5762491031199726,0.4515047410507713,0.5540556472704145,0.5585580296984711
0.45136881833651354,0.44647350368597316,0.46784370035129463,0.4395195643555915,0.4471901069855619,0.4632878899722769,0.40968349615936134,0.45973534530622084,0.45908619147250257,0.4477712708005655
0.5039165533218496,0.5180928647078025,0.44886797236588327,0.5244034182073161,0.5119518995115244,0.506609581754012,0.4998532210479632,0.38156860351034527,0.512813597989796,0.5135348223726259
0.4530922630721468,0.43814142068706957,0.45212130850582377,0.44893169888658335,0.4576443956825978,0.44643977056838696,0.4434752636349014,0.3881155791538961,0.45819323539348394,0.4659931417478288
0.4755578790644291,0.4737545909066185,0.4085733633748879,0.42705619596046973,0.47429645125211034,0.468440082225523,0.4732037795005252,0.35241904271903896,0.4731135722729313,0.47592219681840897
0.5744739310152039,0.5632135275699979,0.49796157930105633,0.584718384507688,0.5842193266287499,0.5825779476166346,0.568285919202052,0.4224913665697661,0.5699339465238101,0.5844723992548806
0.5720619122280747,0.6085616056753625,0.48385552963234285,0.620081938848068,0.5865662804603392,0.583557345013063,0.5048809246917693,0.4630458083834616,0.5727783011513595,0.5537552672126316
0.4668917981745445,0.4640612397616641,0.45089192327007765,0.4392489408235086,0.458154543417055,0.467061599609743,0.4518394029843419,0.36865658251663885,0.4663099446866955,0.45751934775465525
0.6415468986486529,0.5704263879824346,0.5832917202182288,0.6029744727167525,0.6178946596714191,0.6128162984347522,0.5876425037935418,0.4431335433679468,0.6446650894415082,0.6160181486908902
0.5742709457949907,0.5477155640013542,0.5739954076960784,0.48579030738387047,0.5640102023775063,0.5666867492522305,0.548547295753552,0.4137559095986496,0.5735129804820075,0.5532584841217597
0.5523619654641695,0.5199849406045285,0.5443587651040999,0.5282123878865572,0.5327470954943696,0.5432670995929874,0.5424574478107224,0.4227110528678893,0.55349078189641,0.5464536101933113
0.5579245219258827,0.5558652141744995,0.5400896871484562,0.5674848129372917,0.5561483178595679,0.5578867469895807,0.5560863781671753,0.42269985655769304,0.5611769794005708,0.5568501267887344
