BaselineOnly,CoClustering,KNNBasic_Itembased,KNNBasic_Userbased,KNNWithMeans_Itembased,KNNWithMeans_Userbased,NMF,NormalPredictor,SlopeOne,SVD
0.9384813934182813,0.9369801748180041,0.9320128818060853,0.9228137878030156,0.9323491622951057,0.9365422020356626,0.9360341798497708,0.9249487230395106,0.9347097896156481,0.936074542660748
0.9280111741736746,0.9263659113449741,0.9268224594333359,0.9236184149211473,0.922792626100309,0.9241860464110934,0.9218666327877123,0.9283698638696184,0.9217888357082827,0.9276598980741511
0.9219831113164629,0.9223259849767645,0.9133051165968754,0.9275545637963316,0.9247039333392683,0.9230469385942317,0.9228219214422503,0.925823898600701,0.9256730005109237,0.9184134795984761
0.9187465675005104,0.9076339681096054,0.922180738854277,0.9175220959450331,0.9057874974968929,0.9159749775645486,0.9101335310065731,0.9305478575957626,0.9131380994946929,0.9177028378291665
0.9440077919840203,0.9342641943569794,0.9314122757886673,0.9469526013469636,0.9411899414580287,0.9409562448260018,0.941319083212779,0.9390112030795467,0.944298082850565,0.9430921301326795
0.9283752853529693,0.9264415653968132,0.930403850870533,0.927061639075314,0.9245859514109375,0.9267727704118836,0.9306183094938018,0.9265996223935743,0.9260275388803331,0.9280798227560159
0.9367336597576669,0.9357470137730264,0.938011527091163,0.9391600414191126,0.9343705860005072,0.9359647376562814,0.9323131764615303,0.9384343828233076,0.930549872747911,0.9351620140251573
0.9280435396118342,0.9381149855955911,0.9209127928175054,0.9387323567347002,0.934936899256495,0.9352607057416933,0.9355334237002146,0.9286533014093221,0.9362697584410495,0.9270784638992615
0.9249283661889799,0.9267744432249054,0.917034805816151,0.9321938552882615,0.9265208550355629,0.9244787338362592,0.9248018342181877,0.9300257358120979,0.9252317972067697,0.9245104629601657
0.9302767548448415,0.9346273338058072,0.928557543483655,0.9371376002843493,0.9293681522392802,0.9323496524319356,0.9361112192573948,0.9304086251201187,0.9318734826603727,0.9293961251241687
0.9315875550903023,0.9331899068208637,0.9353273372355412,0.9230602501635244,0.9294704032438336,0.9313687540340825,0.9322053212908566,0.9281262070372416,0.9320310552689992,0.9309950691051151
0.9221692125858802,0.9302620950146894,0.9133570208206029,0.9285186665594982,0.9268826662824442,0.9251353029251448,0.925857274102637,0.9248542438596095,0.9290686902268227,0.9222897074310734
0.9421953274470869,0.9301486139369306,0.9475915638134378,0.9343685231751037,0.9366751663339026,0.9395323600549247,0.9326290380327888,0.941492524699058,0.9392084875919321,0.94238148836337
0.8968432572260513,0.8991909759243584,0.912830563694224,0.9002987262812432,0.8893801439970197,0.8954235740353355,0.9003957498828962,0.931184348912992,0.8894628150485753,0.8992019254031652
0.9511200970195761,0.9524060359880029,0.9481476804962324,0.9528894446780427,0.9514071764514781,0.9515562758995759,0.9485145638848631,0.9393095583844979,0.9506088658260526,0.9498916797890274
0.9420092261776696,0.9390303996228446,0.9354756350176197,0.9454593293979987,0.940080911331719,0.9419055013400532,0.9400864526907946,0.9343866958528022,0.9429665943076718,0.9423895638380212
0.9467345801489604,0.9440462632597789,0.9333698065121042,0.9500261319603672,0.9344177787718394,0.9464302907236983,0.943614857559975,0.9396278040431126,0.9478592238055218,0.9472913769513267
0.9616550471405018,0.9594872552401456,0.9575720045473247,0.9649516025570606,0.9615693532117063,0.9621483965021997,0.9605250075334488,0.944938528471245,0.9619934867993105,0.960543230854019
0.9590900861663594,0.9552581937423381,0.9569565687516988,0.9617113474056658,0.9595086021968613,0.9588971929415736,0.9584372395868377,0.943814723489262,0.9591729371048978,0.9577410411500371
0.9313771797422654,0.9401198179693281,0.9196003574461101,0.9429149679703933,0.9368639374192318,0.9339792094477238,0.9369047251559223,0.9283002476317964,0.9382157801575857,0.9338457116570045
0.9314580933376642,0.9337194851837376,0.9327321260491663,0.9380944541545599,0.9338121382064078,0.9339712989767734,0.9347861414462616,0.9381360275183563,0.9332916361380105,0.9327393716297839
0.9459739923522115,0.949523616612932,0.9387011117778283,0.941146238089095,0.9464833973091383,0.947680145133866,0.9484837481218135,0.9301401053456626,0.9457477508499279,0.9462173388227111
0.954745026093443,0.9402862568833742,0.9528709648554344,0.9493302382365777,0.9468530740179083,0.9492226869691995,0.948090847142931,0.943372163120251,0.9462598618279637,0.9558675310309483
0.9303657597997802,0.9357016213419228,0.9227591002043833,0.9404503443653056,0.93459868439528,0.932911295869416,0.9287154361254883,0.9300903794615041,0.9343473726158074,0.9311081257502325
0.9535070480838411,0.9555002867082234,0.9580984616737036,0.9560282153280516,0.9532712909191051,0.9525846371231317,0.9530367771123934,0.9463159354624366,0.9543039434983419,0.9536790774004611
0.9085433631207199,0.9177035224093937,0.9103317460662003,0.9162317929988401,0.9078954412830702,0.9127712368296251,0.9154184343695813,0.9259233503690181,0.9131617353859869,0.9078669097039507
0.9304304906760992,0.9247090876096972,0.9305595635417155,0.9335204026992352,0.9267017606590036,0.9288215823880445,0.9301329612257704,0.9361171566215195,0.9245463563592449,0.9293799741748662
0.9206642197114623,0.9106449993728027,0.9201861336853204,0.9242345708224192,0.9183801019807362,0.9167264723048394,0.9186309776675032,0.9348988724596352,0.9131538567555556,0.9227742359101481
0.9259478774910049,0.9310867241797358,0.9165009338006682,0.9282867019849017,0.9250028208910397,0.9265117248705194,0.9249482090926734,0.9292947653149674,0.9324722585731531,0.926731218489258
0.9228731608658499,0.9243005557297659,0.9172943269347886,0.924691251078656,0.9232960156611871,0.9213699187527409,0.921458323927305,0.9298069419218004,0.9245621136201074,0.9210703107587355
0.9135357319568267,0.9173555137709337,0.9108285436361635,0.9109618478197259,0.9174755738635332,0.9150336315214477,0.9131457718446725,0.9165301308514693,0.9177077051448588,0.911743137536548
0.8863083071051256,0.8921248874825836,0.8825259119264708,0.8949490432796114,0.8905206359708843,0.8854880225215973,0.8816905817117825,0.9007620529847952,0.8912512641564849,0.8865395811500136
0.9044572265530797,0.9029207206800275,0.9080924495568141,0.9102949496677609,0.8964354633112029,0.9009134408749329,0.9030227936828754,0.9205380371146479,0.8997444277614484,0.9030539268118088
0.9533533122525834,0.9529431797560607,0.944899959068712,0.9550133703141919,0.9494486764411864,0.9539610590685063,0.9531831519868791,0.9437301894861925,0.952019140673259,0.9539051906906959
0.9537821543081971,0.9494177009403573,0.9475025851441907,0.9546219300945603,0.9512184053661488,0.9520467250985025,0.9549704662437565,0.9386133960062784,0.9512391562605582,0.9536790774004611
0.9073539332683573,0.9086250361886979,0.9123485959024686,0.9153764236300155,0.9091145878758221,0.9075107736475901,0.9099563403690378,0.9230143861457433,0.9117278246474866,0.9082949098604666
0.8954839088233513,0.8948257371332405,0.8977857537023544,0.8750798276868302,0.8932578167081594,0.8954789473319884,0.8989011853749901,0.9062766535379776,0.894103328372623,0.8950269050084717
0.9313124488659463,0.9386672601740168,0.9338146998583399,0.9372173381068669,0.9371077667377822,0.9345487633561547,0.9351328187805698,0.9392548599119236,0.9346388819417663,0.9319883524872181
0.9358355188487401,0.9373433142668319,0.9328952536094528,0.9404285976864372,0.9334660578833042,0.9335678649583016,0.9344625759342406,0.9348093658681498,0.9373018590275526,0.9365186937665664
0.9297184510365897,0.9261616454050084,0.9101686185059139,0.9325345532572001,0.9253017084428111,0.9264800829867177,0.9288386991776867,0.9230193587341592,0.9257754227065308,0.9305832198979016
0.9171121128734544,0.9143898749388397,0.9133273612641871,0.924640508827963,0.915446284696243,0.9144640776130168,0.9180377742287982,0.9300058454584345,0.9182434520141886,0.9177432152024227
0.903275888060257,0.8948333025384245,0.8944638833837947,0.8770950199286374,0.8950432765568992,0.8926786406155367,0.8946100903703318,0.9007521078079634,0.8905500660480975,0.9028439644708764
0.9427617226148786,0.9444320989241585,0.9430610665709379,0.945162124786797,0.9436518310291986,0.9432581918725764,0.9418891748291969,0.9333971507580472,0.9403824035261987,0.9414366578291743
0.9485470446858938,0.9452945551151246,0.9501719452216048,0.9433716482266302,0.9487329194093127,0.9514692607191212,0.9488920569822208,0.9274598801895171,0.9453853338500873,0.9484057924531983
0.9339664147950274,0.933515219243772,0.9396131431376115,0.9358690440170248,0.9325536643042124,0.9318987555877611,0.929455014438679,0.928896958241699,0.9316371237474332,0.9346048062742214
0.95085308215476,0.9478819236880229,0.948399786725766,0.9436253594800951,0.9480014314536616,0.9514613502481708,0.9485145638848631,0.9393742020339041,0.94934040632661,0.9501339440285648
0.9260692478841032,0.9314725598441155,0.9216097923932746,0.9314399704208229,0.9302648148945944,0.9278406839901914,0.9305412700861777,0.9279820019731818,0.9309989546824963,0.9272884262401938
0.9265466380969561,0.9178548305130719,0.936165219704285,0.9214727426061297,0.9159968670284535,0.9230944014199343,0.9173675313824692,0.9303340362938809,0.9169434779930207,0.9251403499829628
0.9043277648004416,0.9073843097385362,0.9036657607617692,0.9095410648003224,0.9080842123683995,0.9091403306633784,0.9103261295256332,0.9167041714460242,0.9079933538230408,0.9046932481660115
0.9452134045554627,0.9468984210141141,0.9454931501970263,0.9324620643276387,0.9438877948858602,0.9454098399710931,0.9445778501552753,0.9352171181182498,0.9456768431760461,0.9427045073494197
0.9449463896906466,0.9443640102775033,0.9423788967733765,0.9400226596808933,0.9456103310394902,0.9450143164235716,0.9438382718420847,0.9290610536594222,0.9434708266552764,0.9452321309152593
0.8950146099700381,0.9004846602108075,0.9003661351105212,0.9043581063366819,0.8964669251587578,0.8991889582077394,0.89752217997852,0.9146654101955239,0.8978693137187941,0.8969730943994216
0.9387564996426373,0.940384607150765,0.9439063639287857,0.9420595986015687,0.939711234622949,0.9394057925197178,0.9367583502814367,0.9381310549299404,0.9425884200469685,0.9373585431302958
0.9479644667990224,0.9495841398544034,0.9499791581049026,0.9502508476420075,0.9494093491317428,0.9447374499403066,0.9465500589904504,0.9344413943253765,0.949214348239709,0.9475901695134227
0.9334323850653953,0.9190425991269463,0.9370624212858603,0.9248507267236912,0.9277871943996472,0.9260133652006424,0.9234613485255296,0.943128506287874,0.9266578293148388,0.9355092594351608
0.916254428762227,0.9201547136889815,0.91673079536289,0.9242563175012877,0.9166575658271061,0.9193448381894311,0.9188081683050385,0.9271515797077341,0.9205282548392715,0.9156920446410066
0.9424380682332834,0.9417312492735016,0.9376407826359666,0.9211972846737964,0.9393572888379565,0.9405053479818274,0.9436764890860743,0.9262764041465438,0.9397127199395365,0.9413801295066156
0.9567759573379533,0.9566804899169138,0.9629477991476725,0.955948477505534,0.9569129997735831,0.9569670380296691,0.956241616469553,0.9470667963132307,0.9558954268454686,0.9576602864035246
0.9297750905533688,0.9289608453230563,0.9242198333578572,0.9202549285894981,0.9314053068684591,0.9298103912568481,0.9319742030679846,0.9220248410509883,0.9334886018987935,0.93102737100372
0.9285047471056075,0.9300351328591719,0.9297142661838678,0.9255466204474806,0.9307367426079177,0.9308624838932551,0.9314503350961413,0.9135913310976993,0.9315189442909634,0.9272803507655426
0.9395332701584659,0.9434183346295142,0.9403842916044199,0.9440385463785951,0.9423382988937821,0.9405686317494308,0.9415039777910768,0.9383697391739014,0.941249052873644,0.937560429996577
0.9466455751940217,0.9432367649051002,0.9432019494639126,0.9494752160957005,0.9447215338460647,0.9449193907721665,0.9424361546233274,0.9336258898251765,0.9440144521550374,0.9472267731541167
0.970984384689985,0.9720760894661769,0.9688722955417108,0.9319183973559282,0.9655178150798446,0.9709923030247788,0.9691226054242902,0.9246851758534704,0.9723460071860656,0.9706860270159822
0.9208017728236403,0.9161828759674271,0.8993354655250753,0.9277285372272789,0.9221712546110999,0.9223824590343958,0.9275059174257911,0.9308163773702187,0.9246408999244207,0.9178401208982376
0.9438216907146031,0.9458316988831824,0.9468500749030451,0.9458652674035425,0.9474744455071172,0.9440175970838176,0.9444314752807897,0.9360226774416183,0.9454089697413812,0.9408552236542848
0.9490082521796671,0.9500910220017255,0.9477102020391007,0.9504900611095601,0.9524611483445667,0.9492385079111004,0.9517733308273594,0.9324225234285397,0.9500809975871541,0.9500370383327498
0.9254947613567716,0.9274931567173772,0.9218618986228081,0.9339625851695598,0.9280152927944201,0.9264721725157672,0.9253719258346056,0.9297373256839784,0.925877844902138,0.9219424620210699
0.9114157957573779,0.9125212198584132,0.9215801328368589,0.8937457270488921,0.9030188549120629,0.9098048102232144,0.9151179806798476,0.9173207724095901,0.9093484782572279,0.9129463832595834
0.9253976650422929,0.9187702445403254,0.9389235584509461,0.9166449798973401,0.9171373590023181,0.9220976820801803,0.9143167708405577,0.9352867343560718,0.9187004125792051,0.9267796713371654
0.9409492580779452,0.9316389987581615,0.9457304266483519,0.9390585569177266,0.9341582185295116,0.938946985204593,0.9353100094181049,0.9481955738836296,0.9356237107456813,0.9433586207961705
0.9119012773297707,0.9182557969878193,0.917249837600165,0.9216757116089016,0.9161856381137828,0.91581676814554,0.9123830817091947,0.9213784045569272,0.9161241004281634,0.9108952126981673
0.9313771797422654,0.9361177186270381,0.9268966083243751,0.9430816925083846,0.9369189956524528,0.9353318999802471,0.9353254172996298,0.9317810595228945,0.9378848776794703,0.9322386922014068
0.9524713540627363,0.9497430133632655,0.9542797937851808,0.9283301953426386,0.9535387166233216,0.9544435977964824,0.9505098845423254,0.926609567570406,0.9527282174120778,0.9529684356311516
0.9405446901009511,0.9447195843211472,0.9391311753458561,0.9441835242377179,0.9444069153705158,0.9354663779864044,0.9418660630069096,0.933814848184979,0.9412411742432127,0.9393935627424095
0.9496393782237779,0.9429492795081116,0.9414149611898659,0.9480254375044724,0.9485205519383172,0.9452911829068366,0.9529982574085815,0.9265300061557523,0.9526967028903525,0.9478082073290063
0.9190944959607253,0.9231657449521788,0.9141874884002428,0.9228500322677964,0.9230521863426367,0.9225643998662556,0.9216201066833154,0.9123879647010626,0.9244596914245004,0.9152398180605369
0.9271777641410669,0.9219250185020171,0.9313158822303161,0.9270978835400947,0.922084734530324,0.9271050101918015,0.9183305239777695,0.9375243991432063,0.9230572952077253,0.9294526534467273
0.9160116879760305,0.9196175699209237,0.9124672341281315,0.927786528370928,0.9153833610011332,0.9176203555222378,0.9227679938569134,0.9174053064126596,0.9207488564913484,0.9171456300782306
0.8938413628367553,0.8985403510785419,0.9033543354194042,0.8937819715136728,0.8968208709437503,0.8933905830010753,0.899609947925131,0.9190263702362281,0.8988935356748657,0.8916755830282053
0.9414185569312583,0.9382284666733498,0.9363505919318832,0.9350861635777615,0.938271855097313,0.9407426621103402,0.9402559393875675,0.9364453474569658,0.9363485447453628,0.9415335635249893
0.945261952712702,0.9480861896279885,0.9505056152312815,0.9491852603774549,0.9450204213978362,0.9483604456356028,0.9435455220931134,0.9461070867489708,0.9427459926555949,0.9453371120857255
0.9318950267528178,0.9364203348343946,0.929172979279281,0.938717858948788,0.9348503791757191,0.9332514461202844,0.9372976261348048,0.9193247255411794,0.9349303912677251,0.9277164263967098
0.9153239224151406,0.9154339008542197,0.9159967213416012,0.9226543121579805,0.9155957284721287,0.916813487485294,0.9175678338422917,0.9232083170939617,0.9166756045583558,0.915142912364722
0.9516217613110488,0.9535332813604059,0.9546579531294811,0.950272594320876,0.9499048732307322,0.9533440423343728,0.9494544446578762,0.9264653625063463,0.9501361480001734,0.9517490389588137
0.9222824916194386,0.9273948064499863,0.9216172072823785,0.9296422449677,0.9268276080492232,0.9243679872429532,0.9293240474457181,0.9321092503583409,0.9252081613154758,0.9189545364001094
0.9344195309292608,0.9374794915601424,0.9248797584881068,0.9433499015477618,0.9380358912406513,0.9349126450198744,0.9400094132831706,0.9222684978833652,0.937388523962297,0.9345805798502677
0.8883796951473353,0.876857899821447,0.8970739243483773,0.8764353706696285,0.8801696881253267,0.8809395017251008,0.8820141472238034,0.9092900421179854,0.8832386970078322,0.8891721858863194
0.9408036136062272,0.9421776081793525,0.9412073442949559,0.9246332599350069,0.9403011442646032,0.9428547578541047,0.9408183270632229,0.9208960634805894,0.940658155591295,0.9422361298196475
0.9437003203215049,0.9400895563485924,0.9529896030810974,0.9315921971729019,0.9384055679494213,0.9433926698787337,0.9363500414210293,0.935346405417062,0.9424229688079108,0.9428660168424446
0.9071921060775597,0.9073540481178006,0.9117554047741545,0.9149559878385594,0.9072976661795275,0.9057783805094464,0.914416922070469,0.93329769898973,0.9097424097787938,0.9083272117590716
0.9280435396118342,0.9115906750207919,0.9443586721641253,0.9278155239427526,0.9298400799526034,0.9229836548266283,0.9277293317079007,0.9401548984151932,0.9198743285134718,0.9305912953725528
0.9444366340396341,0.9441975713634572,0.9513138381436096,0.934854199003165,0.9416304073237971,0.9437328201296021,0.9408260310039852,0.9343518877338912,0.9409575435476851,0.9441742437359463
0.962528913970809,0.9610608595183995,0.962784671587386,0.9636178062531306,0.9612154074267139,0.963722580221335,0.9602861853698144,0.945997689803822,0.9622534816035442,0.9634746281524208
0.9465646615986228,0.943433465439882,0.9415929185283602,0.9485038644395777,0.9457047165821549,0.9455443179772502,0.9473743806520275,0.9393990649759834,0.9476780153056015,0.945619753698519
0.9321944070557934,0.9233397492714088,0.9357944752490885,0.9295697560381386,0.9239173871503961,0.9276587431583315,0.92541814947918,0.9309257743153676,0.9269178241190723,0.9323113714732679
0.9075076690996151,0.9104331680276532,0.9147955093067649,0.9060398495025065,0.9106090256346792,0.9072418176352756,0.9160270456898111,0.9317263610503201,0.9115781306692915,0.9076246454644132
0.8914382290534105,0.8915877437145258,0.8965326374437905,0.9020094650188923,0.8952949713373383,0.8901631108533005,0.8992170469462486,0.9219005263405919,0.8952772443068897,0.8924104512214684
0.9246532599646239,0.9255791092058472,0.9372700381807703,0.9213567603188314,0.9246410096441585,0.9249058992675824,0.9266199642381148,0.9329048645048775,0.9195906978179443,0.9238078966655074
0.9464351998459848,0.9344835911073128,0.9541982300050376,0.9251406824419368,0.9363290860107988,0.9409087820002993,0.9281299366275457,0.933302671578146,0.9397599917221244,0.9480100941952874
0.9513223810080732,0.9306857577049885,0.9539164642190883,0.9438428262687794,0.9395775217708408,0.9429813253893115,0.9366273832884758,0.9377879463292466,0.9370418642233189,0.9519670767743973
0.9451405823196037,0.9485022869131038,0.9402878980460689,0.9538100540834725,0.9485362828620947,0.948787611066926,0.9475361634080379,0.9323678249559653,0.9455822996108703,0.9432051867777969
0.9317979304383393,0.9286052712794124,0.9241901738014415,0.9358110528733756,0.9309491100789132,0.9346674204204112,0.9300482178773839,0.9224027577705932,0.9347964545503926,0.9312696352432575
0.9307460536981547,0.9247469146356168,0.941607748306568,0.9192908258263314,0.9279287727136442,0.9284735216662257,0.9288386991776867,0.9310003631416054,0.9275402359231466,0.9341848815923567
0.9284966557460675,0.9284463977705502,0.9298032448531148,0.9312659969898756,0.928046754641975,0.9300397949144105,0.9306260134345642,0.9283698638696184,0.9291080833789793,0.9302844273358055
0.9244995241333661,0.9215164866220859,0.9307375208802098,0.9226108188002438,0.9229971281094157,0.9211088732113767,0.9188312801273257,0.931457841275864,0.9198270567308839,0.9275791433276386
0.9240868647968321,0.9208431655607175,0.9311082653354061,0.9226470632650244,0.9240275036168382,0.9206026030705493,0.9198404963672004,0.9295085866168491,0.9211427880129145,0.9260205767199484
0.9441777105343578,0.948827599336012,0.9532120497542151,0.9133757291741207,0.9471755579553458,0.9444052101603886,0.9375749680022514,0.9083502229073889,0.9430768951337103,0.947170244831558
0.9382872007893241,0.9354897899967732,0.9367954852781188,0.9415159316298582,0.9416854655570182,0.9368348894608285,0.9422358521635049,0.9294936688516016,0.940461189830512,0.9382872227151889
0.9189488514890074,0.9215618790531893,0.9229222277646698,0.9258728206305069,0.920165561829476,0.9175254298708326,0.9217972973208507,0.9275792223114976,0.9211743025346397,0.9197055555426752
0.9371867758919002,0.9327738095357485,0.9373367721827056,0.9325562999360685,0.9370133811951176,0.9378632506843843,0.9292470080380941,0.9261421442593156,0.9331183062685214,0.936769033480755
0.9307055969004552,0.928469093986102,0.9331251151716745,0.8826911652907778,0.9321446602859988,0.933077415759375,0.9300174021143344,0.9057246962238178,0.9325274089861724,0.9316734089758196
0.9508449907952201,0.9530717916441872,0.9477472764846203,0.9494244738450075,0.953696025861096,0.9480361163266353,0.9533603426244144,0.9415372779948007,0.950222812934918,0.950804208424618
0.9608620939055934,0.9607658087162269,0.9569194943061791,0.9598048885582008,0.9621278010058055,0.9607798850277756,0.9617576380554332,0.9360525129721133,0.9603941248217525,0.9589119849744676
0.9214167161486713,0.9189291180491875,0.9206161972533482,0.9270761368612263,0.9217701160547751,0.9180475209535609,0.9241315913718587,0.9268979776985256,0.9241996966202668,0.9183650267505685
0.930786510495854,0.9354822245915894,0.928349926588745,0.9411679847679635,0.940474184426155,0.9358777224758267,0.9375749680022514,0.9302992281749699,0.9382866878314675,0.9301794461653394
0.9162867942003865,0.9204346336807863,0.9329842322787,0.9203419153049717,0.9192295718647181,0.9194318533698859,0.9150948688575604,0.9282903024549648,0.9144459521462921,0.9182358191561486
0.9266680084900544,0.928030300485435,0.9275342887873129,0.9323678287192089,0.9229263389524172,0.9254912741179141,0.9297554681284126,0.9342027100814155,0.9239239445551706,0.929541483667891
0.9498821190099742,0.949266392836679,0.9523964119527831,0.9460102452626653,0.9504633210248314,0.9498001513485809,0.9483835968919022,0.9491005849753151,0.9502464488262119,0.9480100941952874
0.9084786322444008,0.912710354988011,0.9168271889212412,0.9100774828790767,0.9108607204151183,0.9112524264071429,0.9101335310065731,0.9192053834191989,0.908221834105549,0.9107337032051425
0.923965494403734,0.933772443020025,0.9190294109851077,0.9380654585827353,0.9311300157023538,0.9306726325904447,0.9289234425260732,0.925620022475651,0.9327007388556614,0.9226934811636357
0.8940921949824916,0.9017178212557854,0.8920317997577063,0.9089829000426995,0.8998569392327967,0.8971559671734792,0.896451332212546,0.9057992850500556,0.9002486601090528,0.8963835847498809
0.8798271281136806,0.8825773461404853,0.8881686425345598,0.8571315687274264,0.8847001941732303,0.8851636932126297,0.8864285052806602,0.8971618989717167,0.8821593246387412,0.8780684082408581
0.953725514791418,0.953873724593682,0.9501571154433969,0.9520413242021742,0.9559691443469366,0.9474665624182044,0.9567269647375843,0.9228254277859409,0.9538075897811686,0.9538567378427885
0.928739396532264,0.9327511133201968,0.9304260955378448,0.935209394758016,0.9280624855657524,0.9303957661071798,0.9270590888615717,0.9274946883084281,0.9282729485532594,0.9284270681660193
0.9356494175793227,0.9352930894619915,0.9462049795510034,0.9315704504940334,0.9374381161371085,0.9381480276385996,0.9306260134345642,0.9301898312298211,0.9366164181800276,0.937431222402157
0.9139322085742809,0.9182482315826354,0.9139798715053328,0.9235314282056736,0.9189070879272805,0.9181187151921147,0.9119054373819258,0.9257343920092156,0.9179913358403863,0.9136812514528467
0.926829835680852,0.9294677274703784,0.9234116104455291,0.9360720130197967,0.931012033774023,0.9287345672075897,0.9319510912456974,0.9341380664320095,0.9312431922258672,0.9289196721197452
0.9456179725324567,0.9525800403072329,0.9383081226553202,0.951048225867183,0.9543803210454148,0.946351186014194,0.9495622998285499,0.9370768661857793,0.952413072194825,0.9452482818645618
0.9443152636465358,0.9466638934534128,0.9484665207277013,0.9473947838172881,0.946491262771027,0.949396717330109,0.946542355049688,0.9426262748578728,0.9442902042201337,0.9456682065464265
0.920073550465051,0.919761312619418,0.9285501285945511,0.9193923103277173,0.9174755738635332,0.9194872266665388,0.9157111841185526,0.9370569758321159,0.9147217042113883,0.9187284231098746
